Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
223.65,28.52,30.00,115
224.67,28.61,30.00,88
225.70,28.34,30.00,169
226.72,28.61,30.00,88
227.75,28.61,30.00,88
228.77,28.61,30.00,111
229.80,28.61,30.00,111
230.83,28.61,30.00,111
231.85,28.71,30.00,84
232.88,28.80,30.00,34
233.91,28.98,30.00,2
234.93,28.71,30.00,84
235.96,28.71,30.00,106
236.98,28.71,30.00,84
238.01,28.71,30.00,106
239.03,28.80,30.00,79
240.06,28.80,30.00,79
241.09,28.89,30.00,53
242.11,28.80,30.00,79
243.14,28.80,30.00,80
244.16,28.80,30.00,80
245.19,28.89,30.00,75
246.22,28.89,30.00,164
247.24,28.89,30.00,75
248.27,28.89,30.00,75
249.29,28.89,30.00,75
250.32,28.89,30.00,75
251.34,28.98,30.00,48
252.37,28.98,30.00,48
253.40,28.98,30.00,71
254.42,28.98,30.00,71
255.45,28.98,30.00,71
256.47,28.98,30.00,71
257.50,28.98,30.00,71
258.52,28.98,30.00,71
259.55,28.98,30.00,94
260.58,29.07,30.00,44
261.60,28.98,30.00,94
262.63,28.98,30.00,94
263.65,29.07,30.00,67
264.68,29.07,30.00,67
265.71,29.07,30.00,67
266.73,29.07,30.00,67
267.76,29.07,30.00,89
268.78,29.07,30.00,89
269.81,29.43,30.00,0
270.83,29.16,30.00,62
271.86,29.16,30.00,62
272.89,29.16,30.00,62
273.91,29.16,30.00,62
274.94,29.16,30.00,62
275.96,29.25,30.00,58
276.99,29.25,30.00,35
278.02,29.25,30.00,58
279.04,29.16,30.00,62
280.07,29.25,30.00,35
281.09,29.25,30.00,58
282.12,29.34,30.00,31
283.14,29.34,30.00,53
284.17,28.89,30.00,167
285.20,29.25,30.00,81
286.22,29.34,30.00,53
287.25,29.34,30.00,53
288.27,29.80,30.00,0
289.30,29.34,30.00,53
290.33,29.34,30.00,76
291.35,29.34,30.00,53
292.38,29.34,30.00,76
293.40,29.43,30.00,49
294.43,29.34,30.00,54
295.45,29.43,30.00,49
296.48,29.43,30.00,27
297.51,29.43,30.00,49
298.53,29.43,30.00,49
299.56,29.43,30.00,49
300.58,29.43,30.00,0
301.61,29.43,30.00,49
302.64,29.07,30.00,159
303.66,29.53,30.00,22
304.69,29.53,30.00,45
305.71,29.53,30.00,45
306.74,29.53,30.00,22
307.76,29.53,30.00,45
308.79,29.53,30.00,45
309.82,29.53,30.00,45
310.84,29.62,30.00,17
311.87,29.53,30.00,45
312.89,29.62,30.00,17
313.92,29.53,30.00,90
314.95,29.62,30.00,153
315.97,29.62,30.00,40
317.00,29.53,30.00,67
318.02,29.62,30.00,40
319.05,29.62,30.00,40
320.07,29.71,30.00,0
321.10,29.62,30.00,40
322.13,29.62,30.00,63
323.15,29.71,30.00,13
324.18,29.62,30.00,40
325.20,29.62,30.00,40
326.23,29.62,30.00,40
327.26,29.71,30.00,36
328.28,29.62,30.00,40
329.31,29.71,30.00,36
330.33,29.80,30.00,8
331.36,29.71,30.00,36
332.38,29.71,30.00,13
333.41,29.71,30.00,36
334.44,29.71,30.00,59
335.46,29.71,30.00,59
336.49,29.71,30.00,36
337.51,29.71,30.00,36
338.54,29.80,30.00,9
339.56,29.80,30.00,8
340.59,29.80,30.00,31
341.62,29.80,30.00,9
342.64,29.80,30.00,31
343.67,29.80,30.00,31
344.69,29.80,30.00,31
345.72,29.80,30.00,31
346.74,29.80,30.00,31
347.77,29.71,30.00,59
348.80,29.89,30.00,4
349.82,29.80,30.00,31
350.85,29.80,30.00,54
351.87,29.80,30.00,31
352.90,29.80,30.00,54
353.92,29.89,30.00,27
354.95,29.89,30.00,27
355.98,29.89,30.00,27
357.00,29.89,30.00,4
358.03,29.89,30.00,27
359.05,29.89,30.00,4
360.08,29.89,30.00,27
361.11,29.89,30.00,27
362.13,29.89,30.00,27
363.16,29.80,30.00,54
364.18,29.89,30.00,49
365.21,29.89,30.00,49
366.23,29.89,30.00,27
367.26,29.89,30.00,27
368.29,29.99,30.00,0
369.31,29.89,30.00,27
370.34,29.89,30.00,27
371.36,29.99,30.00,113
372.39,29.89,30.00,27
373.41,29.89,30.00,27
374.44,29.99,30.00,0
375.47,30.08,30.00,0
376.49,29.99,30.00,45
377.52,29.99,30.00,0
378.55,29.99,30.00,0
379.57,29.99,30.00,22
380.60,29.89,30.00,50
381.62,29.89,30.00,50
382.65,29.99,30.00,22
383.67,29.99,30.00,22
384.70,29.99,30.00,22
385.73,29.99,30.00,0
386.75,29.99,30.00,45
387.78,29.99,30.00,22
388.80,29.99,30.00,0
389.83,29.99,30.00,22
390.85,29.99,30.00,22
391.88,30.08,30.00,0
392.91,29.99,30.00,22
393.93,30.08,30.00,18
394.96,29.99,30.00,45
395.98,29.99,30.00,45
397.01,29.99,30.00,45
398.04,29.99,30.00,22
399.06,30.08,30.00,0
400.09,30.08,30.00,0
401.11,30.08,30.00,18
402.14,29.99,30.00,45
403.17,30.08,30.00,18
404.19,29.99,30.00,22
405.22,30.08,30.00,18
406.24,30.08,30.00,18
407.27,30.08,30.00,18
408.29,30.08,30.00,18
409.32,30.08,30.00,18
410.35,30.08,30.00,18
411.37,30.08,30.00,18
412.40,30.08,30.00,18
413.42,30.08,30.00,18
414.45,30.08,30.00,18
415.48,30.08,30.00,18
416.50,30.08,30.00,18
417.53,30.08,30.00,18
418.55,30.08,30.00,17
419.58,30.08,30.00,17
420.60,29.99,30.00,45
421.63,30.08,30.00,17
422.66,30.08,30.00,17
423.68,30.08,30.00,17
424.71,30.08,30.00,17
425.73,30.08,30.00,17
426.76,30.08,30.00,17
427.79,30.08,30.00,17
428.81,30.08,30.00,17
429.84,30.17,30.00,0
430.86,30.08,30.00,17
431.89,30.08,30.00,17
432.91,30.08,30.00,17
433.94,30.17,30.00,36
434.97,30.08,30.00,17
435.99,30.08,30.00,17
437.02,30.08,30.00,17
438.04,30.08,30.00,17
439.07,30.08,30.00,17
440.10,30.08,30.00,17
441.12,30.17,30.00,13
442.15,30.08,30.00,17
443.17,30.08,30.00,40
444.20,30.08,30.00,17
445.22,30.17,30.00,0
446.25,30.17,30.00,0
447.28,30.08,30.00,17
448.30,30.17,30.00,13
449.33,30.08,30.00,40
450.35,30.08,30.00,0
451.38,30.26,30.00,0
452.41,30.08,30.00,17
453.43,30.08,30.00,17
454.46,30.17,30.00,0
455.48,30.08,30.00,17
456.51,30.08,30.00,17
457.54,30.17,30.00,13
458.56,30.08,30.00,85
459.59,30.08,30.00,17
460.61,29.99,30.00,45
461.64,30.17,30.00,0
462.66,30.08,30.00,17
463.69,30.08,30.00,17
464.72,30.08,30.00,17
465.74,30.08,30.00,17
466.77,30.08,30.00,17
467.79,30.08,30.00,17
468.82,30.35,30.00,0
469.84,30.08,30.00,17
470.87,30.08,30.00,17
471.90,30.08,30.00,17
472.92,30.08,30.00,17
473.95,30.17,30.00,13
474.97,30.17,30.00,0
476.00,30.08,30.00,40
477.03,30.08,30.00,17
478.05,30.08,30.00,17
479.08,30.17,30.00,0
480.10,30.08,30.00,0
481.13,30.17,30.00,13
482.16,30.08,30.00,17
483.18,30.08,30.00,17
484.21,30.08,30.00,17
485.23,29.99,30.00,45
486.26,30.08,30.00,40
487.28,30.08,30.00,17
488.31,30.08,30.00,17
489.34,30.08,30.00,40
490.36,30.08,30.00,17
491.39,30.08,30.00,40
492.41,30.08,30.00,17
493.44,30.08,30.00,40
494.47,30.08,30.00,17
495.49,30.08,30.00,17
496.52,30.08,30.00,17
497.54,29.99,30.00,45
498.57,30.17,30.00,0
499.59,30.08,30.00,17
500.62,30.08,30.00,17
501.65,30.08,30.00,17
502.67,30.08,30.00,17
503.70,30.08,30.00,17
504.72,29.99,30.00,45
505.75,30.17,30.00,0
506.77,30.08,30.00,0
507.80,30.08,30.00,132
508.83,30.08,30.00,17
509.85,30.08,30.00,17
510.88,30.08,30.00,17
511.90,30.08,30.00,17
512.93,30.08,30.00,17
513.96,29.99,30.00,45
514.98,30.08,30.00,17
516.01,30.08,30.00,0
517.03,29.99,30.00,45
518.06,30.08,30.00,17
519.09,30.08,30.00,17
520.11,30.08,30.00,17
521.14,29.99,30.00,45
522.16,30.08,30.00,17
523.19,29.99,30.00,22
524.21,29.99,30.00,45
525.24,30.08,30.00,17
526.27,30.08,30.00,17
527.29,29.99,30.00,45
528.32,29.99,30.00,22
529.34,30.17,30.00,0
530.37,30.08,30.00,0
531.40,30.08,30.00,17
532.42,30.08,30.00,0
533.45,29.99,30.00,90
534.47,29.99,30.00,44
535.50,29.99,30.00,22
536.52,29.99,30.00,22
537.55,29.99,30.00,22
538.58,29.99,30.00,22
539.60,30.08,30.00,0
540.63,29.99,30.00,22
541.66,29.99,30.00,22
542.68,29.99,30.00,22
543.71,29.99,30.00,22
544.73,29.99,30.00,22
545.76,30.08,30.00,0
546.78,29.99,30.00,22
547.81,29.99,30.00,22
548.84,29.99,30.00,22
549.86,30.08,30.00,0
550.89,29.99,30.00,22
551.91,29.99,30.00,22
552.94,29.99,30.00,45
553.97,29.99,30.00,22
554.99,29.99,30.00,22
556.02,29.99,30.00,22
557.04,29.99,30.00,22
558.07,29.99,30.00,0
559.09,29.99,30.00,22
560.12,29.99,30.00,22
561.15,29.99,30.00,22
562.17,29.99,30.00,22
563.20,29.99,30.00,22
564.22,29.99,30.00,22
565.25,29.99,30.00,0
566.28,29.99,30.00,22
567.30,29.80,30.00,77
568.33,29.99,30.00,0
569.35,29.99,30.00,22
570.38,29.99,30.00,22
571.40,29.99,30.00,22
572.43,29.99,30.00,0
573.46,29.99,30.00,22
574.48,29.89,30.00,26
575.51,29.89,30.00,49
576.53,30.08,30.00,0
577.56,29.99,30.00,0
578.59,29.89,30.00,49
579.61,29.89,30.00,26
580.64,29.89,30.00,26
581.66,29.89,30.00,26
582.69,29.89,30.00,49
583.71,29.89,30.00,26
584.74,29.99,30.00,22
585.77,29.89,30.00,26
586.79,29.89,30.00,26
587.82,29.89,30.00,96
588.84,29.89,30.00,26
589.87,29.89,30.00,26
590.90,29.89,30.00,26
591.92,29.89,30.00,26
592.95,29.80,30.00,54
593.97,29.89,30.00,49
595.00,29.89,30.00,49
596.02,29.89,30.00,26
597.05,29.89,30.00,26
598.08,29.89,30.00,26
599.10,29.89,30.00,49
600.13,29.80,30.00,31
601.15,29.89,30.00,27
602.18,29.89,30.00,27
603.20,29.89,30.00,27
604.23,29.89,30.00,27
605.26,29.89,30.00,27
606.28,29.89,30.00,27
607.31,29.89,30.00,4
608.33,29.99,30.00,0
609.36,29.89,30.00,27
610.38,29.89,30.00,27
611.41,29.89,30.00,27
612.44,29.89,30.00,27
613.46,29.89,30.00,27
614.49,29.80,30.00,54
615.51,29.99,30.00,0
616.54,29.89,30.00,4
617.57,29.89,30.00,27
618.59,29.89,30.00,27
619.62,29.89,30.00,4
620.64,29.80,30.00,54
621.67,29.89,30.00,27
622.69,29.89,30.00,4
623.72,29.71,30.00,36
624.75,29.80,30.00,31
625.77,29.89,30.00,0
626.80,29.80,30.00,54
627.82,29.89,30.00,4
628.85,29.80,30.00,31
629.87,29.80,30.00,31
630.90,29.80,30.00,31
631.93,29.89,30.00,0
632.95,29.99,30.00,0
633.98,29.80,30.00,31
635.00,29.80,30.00,77
636.03,29.80,30.00,31
637.05,29.80,30.00,31
638.08,29.80,30.00,31
639.11,29.80,30.00,31
640.13,29.99,30.00,0
641.16,29.80,30.00,31
642.18,29.80,30.00,31
643.21,29.80,30.00,31
644.24,29.80,30.00,31
645.26,29.80,30.00,31
646.29,29.89,30.00,4
647.31,29.80,30.00,31
648.34,29.80,30.00,31
649.36,29.80,30.00,31
650.39,29.80,30.00,31
651.41,29.80,30.00,31
652.44,29.71,30.00,36
653.47,29.80,30.00,31
654.49,29.71,30.00,58
655.52,29.80,30.00,31
656.54,29.80,30.00,31
657.57,29.80,30.00,31
658.60,29.80,30.00,31
659.62,29.71,30.00,59
660.65,29.80,30.00,31
661.67,29.80,30.00,31
662.70,29.80,30.00,31
663.73,29.80,30.00,31
664.75,29.71,30.00,59
665.78,29.80,30.00,31
666.80,29.71,30.00,59
667.83,29.80,30.00,31
668.85,29.71,30.00,36
669.88,29.80,30.00,0
670.91,29.80,30.00,31
671.93,29.71,30.00,36
672.96,29.71,30.00,59
673.98,29.71,30.00,36
675.01,29.80,30.00,31
676.03,29.71,30.00,36
677.06,29.80,30.00,9
678.09,29.71,30.00,36
679.11,29.71,30.00,59
680.14,29.71,30.00,36
681.16,29.80,30.00,9
682.19,29.80,30.00,9
683.22,29.62,30.00,64
684.24,29.71,30.00,36
685.27,29.71,30.00,104
686.29,29.71,30.00,36
687.32,29.71,30.00,59
688.35,29.99,30.00,0
689.37,29.80,30.00,32
690.40,29.80,30.00,0
691.42,29.71,30.00,36
692.45,29.71,30.00,36
693.47,29.71,30.00,36
694.50,29.71,30.00,0
695.53,29.71,30.00,36
696.55,29.71,30.00,36
697.58,29.71,30.00,36
698.60,29.71,30.00,36
699.63,29.71,30.00,36
700.66,29.71,30.00,36
701.68,29.71,30.00,36
702.71,29.53,30.00,91
703.73,29.80,30.00,9
704.76,29.71,30.00,36
705.78,29.80,30.00,32
706.81,29.71,30.00,36
707.84,29.71,30.00,13
708.86,29.71,30.00,36
709.89,29.71,30.00,36
710.91,29.71,30.00,36
711.94,29.71,30.00,36
712.97,29.80,30.00,9
713.99,29.71,30.00,13
715.02,29.80,30.00,77
716.04,29.71,30.00,59
717.07,29.71,30.00,36
718.09,29.71,30.00,36
719.12,29.71,30.00,36
720.15,29.71,30.00,36
721.17,29.71,30.00,36
722.20,29.71,30.00,36
723.22,29.71,30.00,36
724.25,29.71,30.00,14
725.28,29.71,30.00,14
726.30,29.71,30.00,37
727.33,29.71,30.00,37
728.35,29.62,30.00,64
729.38,29.71,30.00,37
730.41,29.62,30.00,64
731.43,29.71,30.00,37
732.46,29.62,30.00,41
733.48,29.71,30.00,129
734.51,29.71,30.00,37
735.53,29.71,30.00,37
736.56,29.71,30.00,37
737.59,29.62,30.00,64
738.61,29.80,30.00,9
739.64,29.71,30.00,59
740.66,29.71,30.00,129
741.69,29.71,30.00,37
742.72,29.71,30.00,14
743.74,29.71,30.00,14
744.77,29.62,30.00,41
745.79,29.62,30.00,41
746.82,29.62,30.00,41
747.84,29.71,30.00,14
748.87,29.62,30.00,64
749.90,29.71,30.00,37
750.92,29.71,30.00,14
751.95,30.08,30.00,0
752.97,29.62,30.00,64
754.00,29.62,30.00,64
755.03,29.62,30.00,41
756.05,29.62,30.00,41
757.08,29.62,30.00,41
758.10,29.62,30.00,64
759.13,29.62,30.00,64
760.16,29.62,30.00,41
761.18,29.62,30.00,41
762.21,29.62,30.00,41
763.23,29.62,30.00,41
764.26,29.62,30.00,41
765.28,29.62,30.00,41
766.31,29.62,30.00,0
767.34,29.62,30.00,64
768.36,29.71,30.00,14
769.39,29.62,30.00,42
770.41,29.71,30.00,14
771.44,29.62,30.00,42
772.47,29.62,30.00,42
773.49,29.62,30.00,42
774.52,29.53,30.00,183
775.54,29.62,30.00,42
776.57,29.62,30.00,42
777.59,29.53,30.00,69
778.62,29.71,30.00,37
779.65,29.71,30.00,14
780.67,29.62,30.00,42
781.70,29.62,30.00,42
782.72,29.62,30.00,0
783.75,29.71,30.00,14
784.78,29.62,30.00,42
785.80,29.71,30.00,14
786.83,29.71,30.00,14
787.85,29.62,30.00,42
788.88,29.62,30.00,42
789.91,29.62,30.00,42
790.93,29.62,30.00,64
791.96,29.89,30.00,0
792.98,29.53,30.00,92
794.01,29.62,30.00,42
795.03,29.71,30.00,15
796.06,29.62,30.00,42
797.09,29.62,30.00,87
798.11,29.62,30.00,65
799.14,29.62,30.00,42
800.16,29.62,30.00,42
801.19,29.62,30.00,42
802.22,29.62,30.00,42
803.24,29.62,30.00,42
804.27,29.62,30.00,42
805.29,29.62,30.00,42
806.32,29.62,30.00,42
807.34,29.62,30.00,19
808.37,29.62,30.00,42
809.40,29.53,30.00,69
810.42,29.62,30.00,65
811.45,29.62,30.00,65
812.47,29.62,30.00,42
813.50,29.71,30.00,15
814.53,29.53,30.00,69
815.55,29.62,30.00,42
816.58,29.62,30.00,42
817.60,29.62,30.00,42
818.63,29.62,30.00,42
819.65,29.62,30.00,42
820.68,29.62,30.00,42
821.71,29.62,30.00,42
822.73,29.62,30.00,42
823.76,29.62,30.00,42
824.78,29.62,30.00,65
825.81,29.53,30.00,69
826.83,29.71,30.00,15
827.86,29.62,30.00,19
828.89,29.62,30.00,42
829.91,29.62,30.00,42
830.94,29.62,30.00,42
831.96,29.62,30.00,42
832.99,29.62,30.00,42
834.02,29.62,30.00,42
835.04,29.62,30.00,42
836.07,29.62,30.00,42
837.09,29.62,30.00,0
838.12,29.07,30.00,204
839.14,29.62,30.00,20
840.17,29.62,30.00,42
841.20,29.62,30.00,42
842.22,29.62,30.00,42
843.25,29.62,30.00,42
844.27,29.62,30.00,42
845.30,29.62,30.00,42
846.33,29.62,30.00,42
847.35,29.71,30.00,15
848.38,29.53,30.00,70
849.40,29.62,30.00,42
850.43,29.62,30.00,20
851.45,29.62,30.00,42
852.48,29.62,30.00,42
853.51,29.62,30.00,65
854.53,29.62,30.00,65
855.56,29.62,30.00,43
856.58,29.62,30.00,43
857.61,29.62,30.00,43
858.64,29.62,30.00,43
859.66,29.62,30.00,43
860.69,29.62,30.00,43
861.71,29.62,30.00,43
862.74,29.62,30.00,43
863.76,29.62,30.00,43
864.79,29.71,30.00,16
865.82,29.62,30.00,43
866.84,29.62,30.00,43
867.87,29.62,30.00,43
868.89,29.62,30.00,43
869.92,29.62,30.00,43
870.94,29.62,30.00,66
871.97,29.62,30.00,43
873.00,29.62,30.00,43
874.02,29.71,30.00,15
875.05,29.62,30.00,43
876.07,29.62,30.00,43
877.10,29.62,30.00,43
878.13,29.71,30.00,61
879.15,29.62,30.00,43
880.18,29.71,30.00,15
881.20,29.62,30.00,43
882.23,29.62,30.00,43
883.26,29.62,30.00,43
884.28,29.62,30.00,43
885.31,29.62,30.00,66
886.33,29.62,30.00,43
887.36,29.71,30.00,16
888.38,29.62,30.00,65
889.41,29.62,30.00,43
890.44,29.62,30.00,43
891.46,29.62,30.00,43
892.49,29.71,30.00,0
893.51,29.62,30.00,43
894.54,29.71,30.00,38
895.56,29.62,30.00,43
896.59,29.62,30.00,43
897.62,29.62,30.00,43
898.64,29.62,30.00,43
899.67,29.62,30.00,66
900.69,29.53,30.00,70
901.72,29.71,30.00,38
902.75,29.71,30.00,0
903.77,29.62,30.00,66
904.80,29.62,30.00,43
905.82,29.62,30.00,43
906.85,29.71,30.00,16
907.88,29.62,30.00,66
908.90,29.62,30.00,66
909.93,29.62,30.00,43
910.95,29.71,30.00,16
911.98,29.62,30.00,43
913.00,29.71,30.00,16
914.03,29.62,30.00,43
915.05,29.62,30.00,66
916.08,29.71,30.00,16
917.11,29.71,30.00,16
918.13,29.89,30.00,0
919.16,29.62,30.00,43
920.18,29.62,30.00,43
921.21,29.62,30.00,43
922.24,29.62,30.00,43
923.26,29.62,30.00,66
924.29,29.62,30.00,66
925.32,29.62,30.00,43
926.34,29.71,30.00,16
927.37,29.53,30.00,71
928.39,29.62,30.00,66
929.42,29.62,30.00,66
930.44,29.71,30.00,16
931.47,29.62,30.00,43
932.50,29.71,30.00,16
933.52,29.62,30.00,133
934.55,29.71,30.00,0
935.57,29.62,30.00,66
936.60,29.62,30.00,43
937.63,29.71,30.00,16
938.65,29.71,30.00,16
939.68,29.71,30.00,16
940.70,29.62,30.00,43
941.73,29.71,30.00,16
942.76,29.62,30.00,89
943.78,29.62,30.00,112
944.81,29.62,30.00,66
945.83,29.62,30.00,66
946.86,29.71,30.00,39
947.89,29.43,30.00,98
948.91,29.25,30.00,176
949.94,29.71,30.00,16
950.96,29.71,30.00,16
951.99,29.71,30.00,16
953.02,29.62,30.00,44
954.04,29.71,30.00,39
955.07,29.62,30.00,66
956.09,29.62,30.00,156
957.12,29.62,30.00,66
958.14,29.62,30.00,66
959.17,29.62,30.00,66
960.20,29.62,30.00,44
961.22,30.17,30.00,0
962.25,29.71,30.00,16
963.27,29.62,30.00,44
964.30,29.71,30.00,39
965.33,29.71,30.00,16
966.35,29.71,30.00,39
967.38,29.62,30.00,67
968.40,29.71,30.00,16
969.43,29.71,30.00,39
970.46,29.71,30.00,39
971.48,29.71,30.00,39
972.51,29.71,30.00,39
973.53,29.71,30.00,39
974.56,29.62,30.00,44
975.59,29.71,30.00,39
976.61,29.62,30.00,67
977.64,29.71,30.00,39
978.66,29.62,30.00,44
979.69,29.71,30.00,39
980.71,29.71,30.00,39
981.74,29.62,30.00,67
982.77,29.71,30.00,39
983.79,29.62,30.00,66
984.82,29.71,30.00,62
985.84,29.62,30.00,89
986.87,29.71,30.00,39
987.90,29.71,30.00,39
988.92,29.71,30.00,39
989.95,29.71,30.00,39
990.97,29.71,30.00,39
992.00,29.71,30.00,39
993.03,29.62,30.00,113
994.05,29.71,30.00,62
995.08,29.71,30.00,39
996.10,29.62,30.00,44
997.13,29.71,30.00,39
998.15,29.71,30.00,16
999.18,29.71,30.00,39
1000.21,29.62,30.00,67
1001.23,29.71,30.00,39
1002.26,29.71,30.00,39
1003.28,29.71,30.00,39
1004.31,29.71,30.00,39
1005.34,29.34,30.00,126
1006.36,29.71,30.00,39
1007.39,29.71,30.00,39
1008.41,29.71,30.00,39
1009.44,29.71,30.00,40
1010.46,29.62,30.00,44
1011.49,29.71,30.00,17
1012.52,29.71,30.00,40
1013.54,29.71,30.00,62
1014.57,29.71,30.00,40
1015.59,29.71,30.00,40
1016.62,29.43,30.00,122
1017.65,29.71,30.00,40
1018.67,29.71,30.00,40
1019.70,29.71,30.00,17
