Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
170.29,27.53,30.00,123
171.32,27.53,30.00,123
172.34,27.62,30.00,98
173.37,27.62,30.00,98
174.40,27.62,30.00,98
175.42,27.62,30.00,76
176.45,27.62,30.00,98
177.47,27.71,30.00,73
178.50,27.71,30.00,73
179.52,27.71,30.00,73
180.55,27.62,30.00,99
181.58,27.71,30.00,95
182.60,27.71,30.00,118
183.63,27.71,30.00,96
184.65,27.71,30.00,96
185.68,27.71,30.00,96
186.70,27.71,30.00,96
187.73,27.71,30.00,96
188.76,27.71,30.00,118
189.78,27.71,30.00,96
190.81,27.80,30.00,70
191.83,27.80,30.00,93
192.86,27.80,30.00,93
193.88,27.80,30.00,93
194.91,27.80,30.00,93
195.94,27.80,30.00,93
196.96,27.80,30.00,93
197.99,27.80,30.00,116
199.01,27.80,30.00,93
200.04,27.80,30.00,94
201.07,27.89,30.00,68
202.09,27.89,30.00,91
203.12,27.89,30.00,91
204.14,27.89,30.00,91
205.17,27.89,30.00,91
206.19,27.89,30.00,91
207.22,27.89,30.00,91
208.24,27.89,30.00,91
209.27,27.98,30.00,66
210.30,27.98,30.00,65
211.32,27.98,30.00,88
212.35,27.98,30.00,88
213.37,27.98,30.00,88
214.40,27.98,30.00,88
215.43,27.98,30.00,88
216.45,27.98,30.00,88
217.48,27.98,30.00,88
218.50,27.98,30.00,111
219.53,27.98,30.00,111
220.55,27.98,30.00,111
221.58,27.98,30.00,111
222.61,28.07,30.00,85
223.63,28.07,30.00,86
224.66,28.07,30.00,86
225.68,28.07,30.00,86
226.71,28.07,30.00,86
227.73,28.07,30.00,86
228.76,28.07,30.00,86
229.79,28.16,30.00,83
230.81,28.07,30.00,108
231.84,28.16,30.00,83
232.86,28.16,30.00,83
233.89,28.16,30.00,83
234.91,28.16,30.00,83
235.94,28.16,30.00,83
236.96,28.25,30.00,57
237.99,28.16,30.00,83
239.02,28.16,30.00,83
240.04,28.16,30.00,83
241.07,28.16,30.00,106
242.09,28.25,30.00,80
243.12,28.25,30.00,80
244.15,28.25,30.00,80
245.17,28.25,30.00,80
246.20,28.25,30.00,103
247.22,28.25,30.00,81
248.25,28.25,30.00,81
249.27,28.25,30.00,81
250.30,28.34,30.00,77
251.33,28.34,30.00,55
252.35,28.34,30.00,78
253.38,28.34,30.00,78
254.40,28.34,30.00,78
255.43,28.34,30.00,78
256.45,28.34,30.00,78
257.48,28.34,30.00,78
258.51,28.34,30.00,78
259.53,28.34,30.00,100
260.56,28.34,30.00,78
261.58,28.43,30.00,52
262.61,28.43,30.00,75
263.63,28.43,30.00,75
264.66,28.43,30.00,52
265.69,28.43,30.00,75
266.71,28.43,30.00,75
267.74,28.43,30.00,75
268.76,28.43,30.00,75
269.79,28.43,30.00,98
270.82,28.52,30.00,50
271.84,28.52,30.00,50
272.87,28.52,30.00,72
273.89,28.52,30.00,72
274.92,28.52,30.00,72
275.94,28.52,30.00,72
276.97,28.52,30.00,72
278.00,28.52,30.00,72
279.02,28.52,30.00,73
280.05,28.52,30.00,95
281.07,28.52,30.00,73
282.10,28.52,30.00,95
283.12,28.61,30.00,47
284.15,28.61,30.00,47
285.18,28.61,30.00,47
286.20,28.61,30.00,70
287.23,28.61,30.00,47
288.25,28.61,30.00,70
289.28,28.61,30.00,70
290.30,28.61,30.00,70
291.33,28.61,30.00,70
292.36,28.61,30.00,93
293.38,28.61,30.00,93
294.41,28.71,30.00,44
295.43,28.71,30.00,44
296.46,28.71,30.00,67
297.48,28.71,30.00,67
298.51,28.71,30.00,89
299.54,28.71,30.00,89
300.56,28.61,30.00,93
301.59,28.71,30.00,67
302.61,28.71,30.00,67
303.64,28.71,30.00,67
304.67,28.71,30.00,67
305.69,28.71,30.00,67
306.72,28.80,30.00,42
307.74,28.80,30.00,64
308.77,28.71,30.00,90
309.79,28.80,30.00,64
310.82,28.80,30.00,64
311.85,28.80,30.00,64
312.87,28.89,30.00,38
313.90,28.80,30.00,64
314.92,28.80,30.00,64
315.95,28.80,30.00,64
316.97,28.80,30.00,64
318.00,28.89,30.00,39
319.03,28.89,30.00,39
320.05,28.89,30.00,39
321.08,28.80,30.00,65
322.10,28.89,30.00,61
323.13,28.89,30.00,62
324.16,28.89,30.00,62
325.18,28.89,30.00,62
326.21,28.89,30.00,62
327.23,28.89,30.00,62
328.26,28.89,30.00,84
329.28,28.89,30.00,62
330.31,28.98,30.00,36
331.33,28.89,30.00,62
332.36,28.89,30.00,62
333.39,28.89,30.00,62
334.41,28.98,30.00,59
335.44,28.98,30.00,59
336.46,28.98,30.00,59
337.49,28.98,30.00,59
338.52,28.98,30.00,59
339.54,28.98,30.00,59
340.57,28.98,30.00,59
341.59,28.98,30.00,59
342.62,28.98,30.00,59
343.64,28.98,30.00,59
344.67,28.98,30.00,82
345.70,29.07,30.00,33
346.72,29.07,30.00,33
347.75,28.98,30.00,59
348.77,28.98,30.00,59
349.80,29.07,30.00,56
350.82,28.98,30.00,82
351.85,28.98,30.00,59
352.88,29.07,30.00,56
353.90,29.07,30.00,56
354.93,29.07,30.00,56
355.95,29.07,30.00,56
356.98,29.07,30.00,56
358.00,29.07,30.00,56
359.03,29.07,30.00,79
360.05,29.07,30.00,56
361.08,29.16,30.00,30
362.11,29.07,30.00,79
363.13,29.07,30.00,56
364.16,29.16,30.00,53
365.18,29.16,30.00,53
366.21,29.16,30.00,53
367.23,29.16,30.00,53
368.26,29.16,30.00,53
369.29,29.16,30.00,53
370.31,29.16,30.00,53
371.34,29.16,30.00,53
372.36,29.16,30.00,53
373.39,29.16,30.00,53
374.42,29.16,30.00,53
375.44,29.16,30.00,53
376.47,29.25,30.00,28
377.49,29.16,30.00,54
378.52,29.16,30.00,54
379.54,29.16,30.00,54
380.57,29.25,30.00,50
381.60,29.16,30.00,76
382.62,29.25,30.00,50
383.65,29.25,30.00,50
384.67,29.25,30.00,51
385.70,29.25,30.00,28
386.72,29.25,30.00,51
387.75,29.25,30.00,51
388.77,29.25,30.00,51
389.80,29.25,30.00,51
390.83,29.25,30.00,51
391.85,29.25,30.00,51
392.88,29.25,30.00,51
393.90,29.25,30.00,51
394.93,29.25,30.00,51
395.95,29.25,30.00,74
396.98,29.25,30.00,51
398.01,29.34,30.00,48
399.03,29.25,30.00,51
400.06,29.25,30.00,74
401.08,29.25,30.00,51
402.11,29.25,30.00,73
403.14,29.25,30.00,51
404.16,29.34,30.00,48
405.19,29.34,30.00,48
406.21,29.34,30.00,48
407.24,29.34,30.00,25
408.26,29.34,30.00,48
409.29,29.34,30.00,48
410.32,29.34,30.00,48
411.34,29.34,30.00,48
412.37,29.34,30.00,48
413.39,29.43,30.00,22
414.42,29.34,30.00,48
415.44,29.34,30.00,48
416.47,29.34,30.00,48
417.50,29.34,30.00,48
418.52,29.43,30.00,22
419.55,29.34,30.00,48
420.57,29.34,30.00,48
421.60,29.34,30.00,48
422.62,29.34,30.00,71
423.65,29.34,30.00,48
424.68,29.43,30.00,45
425.70,29.43,30.00,22
426.73,29.43,30.00,45
427.75,29.43,30.00,45
428.78,29.43,30.00,45
429.80,29.43,30.00,45
430.83,29.43,30.00,45
431.86,29.43,30.00,45
432.88,29.43,30.00,45
433.91,29.43,30.00,45
434.93,29.43,30.00,45
435.96,29.43,30.00,45
436.98,29.53,30.00,19
438.01,29.43,30.00,45
439.04,29.43,30.00,45
440.06,29.43,30.00,45
441.09,29.43,30.00,45
442.11,29.43,30.00,45
443.14,29.43,30.00,45
444.17,29.43,30.00,45
445.19,29.43,30.00,68
446.22,29.43,30.00,45
447.24,29.53,30.00,19
448.27,29.43,30.00,45
449.29,29.43,30.00,45
450.32,29.43,30.00,68
451.35,29.43,30.00,68
452.37,29.43,30.00,68
453.40,29.53,30.00,42
454.42,29.53,30.00,42
455.45,29.43,30.00,68
456.47,29.53,30.00,42
457.50,29.53,30.00,42
458.53,29.53,30.00,20
459.55,29.53,30.00,42
460.58,29.53,30.00,42
461.60,29.53,30.00,42
462.63,29.53,30.00,42
463.65,29.53,30.00,42
464.68,29.53,30.00,42
465.71,29.53,30.00,42
466.73,29.53,30.00,42
467.76,29.53,30.00,42
468.78,29.53,30.00,42
469.81,29.53,30.00,42
470.83,29.53,30.00,42
471.86,29.53,30.00,42
472.89,29.53,30.00,43
473.91,29.53,30.00,43
474.94,29.53,30.00,43
475.96,29.53,30.00,43
476.99,29.53,30.00,43
478.02,29.53,30.00,43
479.04,29.53,30.00,43
480.07,29.53,30.00,65
481.09,29.53,30.00,43
482.12,29.62,30.00,17
483.14,29.53,30.00,43
484.17,29.62,30.00,17
485.20,29.53,30.00,43
486.22,29.53,30.00,65
487.25,29.53,30.00,65
488.27,29.53,30.00,43
489.30,29.53,30.00,66
490.32,29.53,30.00,66
491.35,29.53,30.00,43
492.38,29.53,30.00,65
493.40,29.62,30.00,17
494.43,29.62,30.00,40
495.45,29.62,30.00,40
496.48,29.62,30.00,40
497.51,29.62,30.00,40
498.53,29.62,30.00,40
499.56,29.62,30.00,40
500.58,29.62,30.00,40
501.61,29.62,30.00,40
502.63,29.62,30.00,40
503.66,29.62,30.00,40
504.69,29.62,30.00,40
505.71,29.62,30.00,40
506.74,29.62,30.00,40
507.76,29.62,30.00,40
508.79,29.62,30.00,40
509.81,29.62,30.00,40
510.84,29.62,30.00,40
511.86,29.62,30.00,40
512.89,29.62,30.00,40
513.92,29.62,30.00,40
514.94,29.62,30.00,40
515.97,29.62,30.00,40
516.99,29.62,30.00,40
518.02,29.62,30.00,40
519.04,29.62,30.00,40
520.07,29.62,30.00,40
521.10,29.62,30.00,40
522.12,29.62,30.00,40
523.15,29.62,30.00,40
524.17,29.62,30.00,40
525.20,29.62,30.00,63
526.22,29.62,30.00,40
527.25,29.62,30.00,40
528.28,29.71,30.00,14
529.30,29.62,30.00,40
530.33,29.62,30.00,40
531.35,29.62,30.00,40
532.38,29.62,30.00,40
533.41,29.62,30.00,40
534.43,29.71,30.00,14
535.46,29.62,30.00,40
536.48,29.62,30.00,40
537.51,29.62,30.00,40
538.53,29.62,30.00,40
539.56,29.62,30.00,63
540.59,29.62,30.00,40
541.61,29.62,30.00,40
542.64,29.71,30.00,14
543.66,29.62,30.00,40
544.69,29.62,30.00,40
545.72,29.62,30.00,40
546.74,29.62,30.00,40
547.77,29.62,30.00,40
548.79,29.62,30.00,63
549.82,29.62,30.00,63
550.85,29.62,30.00,40
551.87,29.62,30.00,40
552.90,29.62,30.00,40
553.92,29.71,30.00,37
554.95,29.71,30.00,37
555.97,29.71,30.00,37
557.00,29.71,30.00,14
558.03,29.62,30.00,40
559.05,29.71,30.00,14
560.08,29.62,30.00,63
561.10,29.71,30.00,37
562.13,29.62,30.00,63
563.16,29.71,30.00,37
564.18,29.71,30.00,37
565.21,29.71,30.00,37
566.23,29.71,30.00,37
567.26,29.71,30.00,37
568.29,29.71,30.00,14
569.31,29.71,30.00,37
570.34,29.71,30.00,37
571.36,29.62,30.00,63
572.39,29.71,30.00,37
573.42,29.71,30.00,37
574.44,29.71,30.00,37
575.47,29.71,30.00,37
576.49,29.71,30.00,37
577.52,29.71,30.00,37
578.54,29.71,30.00,15
579.57,29.71,30.00,37
580.60,29.71,30.00,37
581.62,29.71,30.00,15
582.65,29.71,30.00,37
583.67,29.71,30.00,37
584.70,29.71,30.00,37
585.72,29.71,30.00,15
586.75,29.71,30.00,37
587.78,29.71,30.00,37
588.80,29.71,30.00,37
589.83,29.71,30.00,37
590.85,29.71,30.00,37
591.88,29.71,30.00,37
592.91,29.71,30.00,37
593.93,29.71,30.00,37
594.96,29.71,30.00,37
595.98,29.71,30.00,37
597.01,29.71,30.00,37
598.03,29.71,30.00,37
599.06,29.71,30.00,37
600.09,29.71,30.00,37
601.11,29.71,30.00,37
602.14,29.71,30.00,37
603.16,29.71,30.00,37
604.19,29.71,30.00,38
605.21,29.71,30.00,38
606.24,29.71,30.00,38
607.27,29.71,30.00,38
608.29,29.71,30.00,38
609.32,29.71,30.00,38
610.34,29.71,30.00,38
611.37,29.71,30.00,38
612.40,29.71,30.00,38
613.42,29.71,30.00,38
614.45,29.71,30.00,15
615.47,29.71,30.00,38
616.50,29.71,30.00,38
617.52,29.71,30.00,38
618.55,29.71,30.00,38
619.58,29.71,30.00,38
620.60,29.71,30.00,38
621.63,29.71,30.00,38
622.65,29.71,30.00,38
623.68,29.62,30.00,63
624.70,29.71,30.00,38
625.73,29.71,30.00,38
626.76,29.71,30.00,38
627.78,29.71,30.00,38
628.81,29.71,30.00,38
629.83,29.71,30.00,38
630.86,29.71,30.00,38
631.88,29.71,30.00,38
632.91,29.71,30.00,15
633.94,29.71,30.00,38
634.96,29.71,30.00,38
635.99,29.71,30.00,38
637.01,29.71,30.00,38
638.04,29.71,30.00,38
639.06,29.71,30.00,38
640.09,29.71,30.00,38
641.12,29.71,30.00,38
642.14,29.71,30.00,38
643.17,29.71,30.00,38
644.19,29.71,30.00,15
645.22,29.71,30.00,38
646.24,29.71,30.00,38
647.27,29.71,30.00,38
648.30,29.71,30.00,38
649.32,29.71,30.00,38
650.35,29.71,30.00,38
651.37,29.71,30.00,38
652.40,29.71,30.00,38
653.42,29.71,30.00,38
654.45,29.71,30.00,38
655.48,29.71,30.00,15
656.50,29.71,30.00,38
657.53,29.71,30.00,38
658.55,29.71,30.00,38
659.58,29.71,30.00,38
660.60,29.71,30.00,38
661.63,29.71,30.00,15
662.66,29.71,30.00,38
663.68,29.62,30.00,64
664.71,29.71,30.00,38
665.73,29.71,30.00,38
666.76,29.71,30.00,38
667.78,29.71,30.00,38
668.81,29.71,30.00,38
669.84,29.71,30.00,38
670.86,29.71,30.00,38
671.89,29.71,30.00,38
672.91,29.71,30.00,38
673.94,29.71,30.00,38
674.97,29.71,30.00,38
675.99,29.71,30.00,38
677.02,29.71,30.00,38
678.04,29.71,30.00,38
679.07,29.71,30.00,38
680.09,29.71,30.00,38
681.12,29.71,30.00,38
682.15,29.71,30.00,38
683.17,29.71,30.00,15
684.20,29.71,30.00,38
685.22,29.71,30.00,38
686.25,29.71,30.00,38
687.28,29.71,30.00,38
688.30,29.71,30.00,38
689.33,29.71,30.00,38
690.35,29.71,30.00,38
691.38,29.71,30.00,38
692.40,29.71,30.00,38
693.43,29.71,30.00,38
694.46,29.71,30.00,38
695.48,29.71,30.00,38
696.51,29.71,30.00,38
697.53,29.71,30.00,38
698.56,29.71,30.00,38
699.59,29.71,30.00,16
700.61,29.71,30.00,38
701.64,29.62,30.00,64
702.66,29.71,30.00,38
703.69,29.71,30.00,38
704.71,29.71,30.00,38
705.74,29.71,30.00,38
706.77,29.71,30.00,38
707.79,29.71,30.00,15
708.82,29.62,30.00,65
709.84,29.62,30.00,42
710.87,29.62,30.00,65
711.90,29.71,30.00,38
712.92,29.71,30.00,38
713.95,29.71,30.00,38
714.97,29.71,30.00,38
716.00,29.71,30.00,16
717.03,29.62,30.00,42
718.05,29.71,30.00,39
719.08,29.71,30.00,16
720.10,29.71,30.00,39
721.13,29.71,30.00,16
722.15,29.71,30.00,16
723.18,29.71,30.00,16
724.21,29.62,30.00,42
725.23,29.71,30.00,39
726.26,29.62,30.00,64
727.28,29.62,30.00,65
728.31,29.71,30.00,16
729.34,29.71,30.00,39
730.36,29.71,30.00,39
731.39,29.71,30.00,16
732.41,29.62,30.00,42
733.44,29.62,30.00,42
734.47,29.62,30.00,42
735.49,29.62,30.00,65
736.52,29.62,30.00,42
737.54,29.62,30.00,65
738.57,29.62,30.00,42
739.59,29.62,30.00,42
740.62,29.71,30.00,16
741.65,29.71,30.00,16
742.67,29.62,30.00,42
743.70,29.62,30.00,42
744.72,29.62,30.00,42
745.75,29.62,30.00,42
746.78,29.62,30.00,42
747.80,29.62,30.00,65
748.83,29.71,30.00,16
749.85,29.62,30.00,42
750.88,29.71,30.00,16
751.91,29.62,30.00,42
752.93,29.62,30.00,42
753.96,29.62,30.00,42
754.98,29.62,30.00,65
756.01,29.62,30.00,65
757.03,29.62,30.00,65
758.06,29.62,30.00,42
759.09,29.71,30.00,16
760.11,29.62,30.00,42
761.14,29.62,30.00,42
762.16,29.62,30.00,65
763.19,29.62,30.00,42
764.22,29.62,30.00,42
765.24,29.71,30.00,16
766.27,29.62,30.00,42
767.29,29.62,30.00,42
768.32,29.71,30.00,16
769.34,29.62,30.00,42
770.37,29.62,30.00,65
771.40,29.71,30.00,39
772.42,29.62,30.00,42
773.45,29.71,30.00,16
774.47,29.62,30.00,42
775.50,29.62,30.00,42
776.53,29.62,30.00,42
777.55,29.62,30.00,65
778.58,29.62,30.00,42
779.60,29.62,30.00,42
780.63,29.62,30.00,42
781.66,29.62,30.00,42
782.68,29.62,30.00,42
783.71,29.62,30.00,42
784.73,29.62,30.00,42
785.76,29.71,30.00,16
786.78,29.71,30.00,17
787.81,29.62,30.00,42
788.84,29.62,30.00,42
789.86,29.62,30.00,65
790.89,29.62,30.00,43
791.91,29.62,30.00,43
792.94,29.71,30.00,17
793.96,29.62,30.00,43
794.99,29.62,30.00,43
796.02,29.62,30.00,43
797.04,29.62,30.00,43
798.07,29.62,30.00,43
799.09,29.62,30.00,43
800.12,29.62,30.00,43
801.14,29.62,30.00,43
802.17,29.62,30.00,65
803.20,29.62,30.00,43
804.22,29.71,30.00,17
805.25,29.62,30.00,43
806.27,29.62,30.00,43
807.30,29.62,30.00,43
808.33,29.62,30.00,43
809.35,29.62,30.00,43
810.38,29.62,30.00,43
811.40,29.62,30.00,43
812.43,29.62,30.00,43
813.45,29.62,30.00,65
814.48,29.62,30.00,43
815.51,29.62,30.00,43
816.53,29.62,30.00,43
817.56,29.62,30.00,43
818.58,29.62,30.00,43
819.61,29.62,30.00,43
820.63,29.71,30.00,17
821.66,29.62,30.00,43
822.69,29.62,30.00,43
823.71,29.62,30.00,43
824.74,29.62,30.00,43
825.76,29.62,30.00,43
826.79,29.62,30.00,43
827.81,29.62,30.00,43
828.84,29.62,30.00,43
829.86,29.62,30.00,66
830.89,29.62,30.00,43
831.92,29.62,30.00,43
832.94,29.62,30.00,43
833.97,29.62,30.00,43
834.99,29.62,30.00,43
836.02,29.62,30.00,43
837.04,29.71,30.00,17
838.07,29.62,30.00,43
839.10,29.62,30.00,43
840.12,29.62,30.00,43
841.15,29.62,30.00,43
842.17,29.62,30.00,43
843.20,29.62,30.00,43
844.22,29.62,30.00,43
845.25,29.62,30.00,43
846.28,29.62,30.00,43
847.30,29.62,30.00,43
848.33,29.62,30.00,43
849.35,29.62,30.00,43
850.38,29.62,30.00,43
851.41,29.62,30.00,43
852.43,29.53,30.00,69
853.46,29.71,30.00,17
854.48,29.62,30.00,43
855.51,29.62,30.00,43
856.53,29.62,30.00,43
857.56,29.62,30.00,43
858.59,29.62,30.00,43
859.61,29.62,30.00,43
860.64,29.62,30.00,43
861.66,29.62,30.00,43
862.69,29.62,30.00,43
863.71,29.62,30.00,43
864.74,29.62,30.00,43
865.77,29.62,30.00,43
866.79,29.62,30.00,43
867.82,29.62,30.00,43
868.84,29.62,30.00,43
869.87,29.62,30.00,43
870.89,29.62,30.00,43
871.92,29.62,30.00,43
872.95,29.62,30.00,66
873.97,29.62,30.00,43
875.00,29.62,30.00,43
876.02,29.62,30.00,43
877.05,29.62,30.00,43
878.07,29.62,30.00,44
879.10,29.62,30.00,44
880.13,29.62,30.00,44
881.15,29.62,30.00,44
882.18,29.62,30.00,44
883.20,29.62,30.00,44
884.23,29.62,30.00,44
885.26,29.71,30.00,17
886.28,29.62,30.00,44
887.31,29.62,30.00,44
888.33,29.62,30.00,44
889.36,29.62,30.00,44
890.38,29.62,30.00,44
891.41,29.62,30.00,44
892.43,29.62,30.00,44
893.46,29.62,30.00,44
894.49,29.62,30.00,44
895.51,29.62,30.00,44
896.54,29.62,30.00,44
897.56,29.62,30.00,44
898.59,29.62,30.00,66
899.61,29.62,30.00,44
900.64,29.71,30.00,18
901.67,29.62,30.00,44
902.69,29.62,30.00,44
903.72,29.62,30.00,44
904.74,29.62,30.00,44
905.77,29.62,30.00,44
906.79,29.71,30.00,18
907.82,29.62,30.00,44
908.85,29.62,30.00,44
909.87,29.62,30.00,44
910.90,29.62,30.00,44
911.92,29.62,30.00,44
912.95,29.62,30.00,44
913.97,29.62,30.00,44
915.00,29.62,30.00,44
916.03,29.62,30.00,44
917.05,29.62,30.00,44
918.08,29.62,30.00,44
919.10,29.62,30.00,44
920.13,29.62,30.00,44
921.16,29.62,30.00,44
922.18,29.62,30.00,44
923.21,29.62,30.00,44
924.23,29.62,30.00,44
925.26,29.62,30.00,44
926.28,29.62,30.00,44
927.31,29.62,30.00,44
928.33,29.62,30.00,44
929.36,29.62,30.00,44
930.39,29.62,30.00,44
931.41,29.62,30.00,44
932.44,29.62,30.00,44
933.46,29.62,30.00,44
934.49,29.62,30.00,44
935.52,29.62,30.00,67
936.54,29.62,30.00,44
937.57,29.62,30.00,44
938.59,29.62,30.00,44
939.62,29.62,30.00,44
940.64,29.62,30.00,44
941.67,29.62,30.00,44
942.70,29.62,30.00,44
943.72,29.62,30.00,44
944.75,29.62,30.00,44
945.77,29.62,30.00,44
946.80,29.62,30.00,44
947.82,29.62,30.00,44
948.85,29.71,30.00,18
949.88,29.62,30.00,44
950.90,29.62,30.00,44
951.93,29.62,30.00,44
952.95,29.62,30.00,67
953.98,29.62,30.00,44
955.00,29.62,30.00,44
956.03,29.62,30.00,44
957.06,29.62,30.00,44
958.08,29.62,30.00,67
959.11,29.62,30.00,44
960.13,29.62,30.00,44
961.16,29.62,30.00,44
962.18,29.62,30.00,44
963.21,29.62,30.00,44
964.24,29.62,30.00,44
965.26,29.62,30.00,44
966.29,29.62,30.00,45
967.31,29.62,30.00,45
968.34,29.62,30.00,45
969.36,29.62,30.00,67
970.39,29.62,30.00,45
971.42,29.62,30.00,45
972.44,29.62,30.00,45
973.47,29.62,30.00,45
974.49,29.62,30.00,45
975.52,29.62,30.00,45
976.54,29.62,30.00,45
977.57,29.71,30.00,18
978.60,29.62,30.00,45
979.62,29.62,30.00,45
980.65,29.62,30.00,45
981.67,29.62,30.00,45
982.70,29.62,30.00,45
983.72,29.62,30.00,45
984.75,29.62,30.00,45
985.78,29.62,30.00,45
986.80,29.62,30.00,45
987.83,29.71,30.00,19
988.85,29.62,30.00,45
989.88,29.62,30.00,45
990.91,29.62,30.00,45
991.93,29.62,30.00,68
992.96,29.62,30.00,45
993.98,29.62,30.00,45
995.01,29.62,30.00,45
996.03,29.62,30.00,45
997.06,29.62,30.00,45
998.09,29.62,30.00,45
999.11,29.62,30.00,45
1000.14,29.62,30.00,45
1001.16,29.62,30.00,45
1002.19,29.62,30.00,45
1003.21,29.62,30.00,45
1004.24,29.62,30.00,45
1005.27,29.71,30.00,19
1006.29,29.62,30.00,45
1007.32,29.62,30.00,45
1008.34,29.62,30.00,45
1009.37,29.62,30.00,45
1010.40,29.62,30.00,45
1011.42,29.62,30.00,45
1012.45,29.71,30.00,19
1013.47,29.62,30.00,45
1014.50,29.62,30.00,45
1015.52,29.62,30.00,45
1016.55,29.62,30.00,45
1017.58,29.62,30.00,45
1018.60,29.62,30.00,45
1019.63,29.62,30.00,45
