Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
73.86,26.91,30.00,184
74.89,26.91,30.00,166
75.92,26.91,30.00,184
76.94,26.99,30.00,162
77.97,26.91,30.00,185
78.99,26.55,30.00,255
80.02,26.99,30.00,180
81.05,27.17,30.00,136
82.07,27.08,30.00,141
83.10,27.08,30.00,141
84.12,27.08,30.00,141
85.15,27.08,30.00,159
86.18,26.99,30.00,181
87.20,26.99,30.00,182
88.23,27.53,30.00,0
89.25,27.08,30.00,213
90.28,27.08,30.00,160
91.30,27.08,30.00,160
92.33,27.08,30.00,178
93.36,27.17,30.00,191
94.38,27.17,30.00,173
95.41,27.17,30.00,192
96.43,27.17,30.00,156
97.46,27.17,30.00,156
98.49,27.26,30.00,134
99.51,27.17,30.00,156
100.54,27.53,30.00,85
101.56,27.26,30.00,152
102.59,27.26,30.00,152
103.61,27.26,30.00,153
104.64,27.26,30.00,153
105.67,27.35,30.00,219
106.69,27.26,30.00,171
107.72,27.35,30.00,131
108.75,27.35,30.00,149
109.77,27.35,30.00,149
110.80,27.35,30.00,149
111.82,27.44,30.00,127
112.85,26.99,30.00,239
113.87,27.35,30.00,149
114.90,27.80,30.00,55
115.93,27.53,30.00,123
116.95,27.53,30.00,123
117.98,27.44,30.00,181
119.00,27.44,30.00,146
120.03,27.44,30.00,163
121.06,27.53,30.00,141
122.08,27.53,30.00,141
123.11,27.53,30.00,142
124.13,27.62,30.00,119
125.16,27.62,30.00,137
126.19,27.62,30.00,137
127.21,27.53,30.00,160
128.24,27.62,30.00,138
129.26,27.62,30.00,120
130.29,27.62,30.00,156
131.32,27.71,30.00,98
132.34,27.71,30.00,188
133.37,27.71,30.00,152
134.39,27.71,30.00,134
135.42,27.71,30.00,152
136.45,27.71,30.00,152
137.47,27.35,30.00,242
138.50,27.80,30.00,130
139.52,27.80,30.00,130
140.55,27.80,30.00,130
141.58,27.80,30.00,130
142.60,27.80,30.00,184
143.63,27.89,30.00,126
144.65,27.89,30.00,126
145.68,27.89,30.00,126
146.71,27.89,30.00,126
147.73,27.98,30.00,104
148.76,27.89,30.00,127
149.78,27.89,30.00,144
150.81,27.98,30.00,16
151.83,27.98,30.00,122
152.86,28.07,30.00,100
153.89,28.07,30.00,118
154.91,28.07,30.00,118
155.94,28.07,30.00,118
156.96,28.07,30.00,118
157.99,28.07,30.00,118
159.02,28.16,30.00,114
160.04,28.16,30.00,114
161.07,27.80,30.00,204
162.09,28.16,30.00,114
163.12,28.16,30.00,114
164.15,28.25,30.00,92
165.17,28.71,30.00,0
166.20,28.25,30.00,92
167.22,28.25,30.00,110
168.25,28.25,30.00,146
169.27,28.25,30.00,128
170.30,28.25,30.00,128
171.33,28.34,30.00,106
172.35,28.34,30.00,124
173.38,28.34,30.00,106
174.40,27.98,30.00,196
175.43,28.43,30.00,84
176.46,28.43,30.00,102
177.48,28.43,30.00,102
178.51,28.34,30.00,143
179.53,28.52,30.00,80
180.56,28.52,30.00,80
181.59,28.52,30.00,98
182.61,28.52,30.00,98
183.64,28.52,30.00,98
184.66,28.52,30.00,98
185.69,28.52,30.00,98
186.71,28.61,30.00,58
187.74,28.52,30.00,153
188.77,28.61,30.00,94
189.79,28.61,30.00,94
190.82,28.61,30.00,94
191.84,28.71,30.00,71
192.87,28.71,30.00,90
193.90,28.71,30.00,162
194.92,28.71,30.00,90
195.95,28.71,30.00,90
196.97,28.80,30.00,67
198.00,28.80,30.00,67
199.02,28.80,30.00,85
200.05,28.80,30.00,121
201.08,28.80,30.00,85
202.10,28.80,30.00,86
203.13,28.80,30.00,104
204.15,28.34,30.00,217
205.18,28.89,30.00,63
206.21,29.25,30.00,0
207.23,28.89,30.00,81
208.26,28.89,30.00,81
209.28,28.89,30.00,81
210.31,28.98,30.00,5
211.34,28.98,30.00,4
212.36,29.07,30.00,36
213.39,29.07,30.00,54
214.41,29.07,30.00,55
215.44,29.07,30.00,54
216.46,28.98,30.00,95
217.49,29.07,30.00,73
218.52,29.07,30.00,73
219.54,29.07,30.00,73
220.57,29.16,30.00,50
221.59,29.07,30.00,91
222.62,29.16,30.00,68
223.64,29.16,30.00,32
224.67,29.07,30.00,164
225.70,29.16,30.00,69
226.72,29.43,30.00,18
227.75,29.25,30.00,46
228.77,29.25,30.00,64
229.80,29.25,30.00,64
230.83,29.25,30.00,82
231.85,29.25,30.00,64
232.88,29.25,30.00,64
233.90,29.25,30.00,64
234.93,29.34,30.00,41
235.96,29.25,30.00,83
236.98,29.34,30.00,60
238.01,29.34,30.00,60
239.03,29.34,30.00,60
240.06,29.34,30.00,60
241.08,29.34,30.00,60
242.11,29.43,30.00,55
243.13,29.34,30.00,78
244.16,29.43,30.00,55
245.19,28.89,30.00,173
246.21,29.43,30.00,56
247.24,29.43,30.00,56
248.26,29.43,30.00,74
249.29,29.53,30.00,51
250.32,29.53,30.00,33
251.34,29.53,30.00,51
252.37,29.53,30.00,33
253.39,29.62,30.00,28
254.42,29.53,30.00,51
255.44,29.62,30.00,47
256.47,29.62,30.00,28
257.50,29.62,30.00,47
258.52,29.62,30.00,47
259.55,29.62,30.00,47
260.57,29.62,30.00,47
261.60,29.62,30.00,47
262.63,29.71,30.00,24
263.65,29.62,30.00,47
264.68,29.71,30.00,42
265.70,29.62,30.00,65
266.73,29.71,30.00,60
267.76,29.71,30.00,42
268.78,29.71,30.00,42
269.81,29.71,30.00,42
270.83,29.71,30.00,42
271.86,29.80,30.00,38
272.88,29.80,30.00,38
273.91,29.80,30.00,38
274.94,29.71,30.00,61
275.96,30.08,30.00,0
276.99,29.80,30.00,56
278.01,29.80,30.00,38
279.04,29.80,30.00,38
280.07,29.89,30.00,33
281.09,29.89,30.00,33
282.12,29.89,30.00,33
283.14,29.99,30.00,10
284.17,29.89,30.00,33
285.19,29.89,30.00,33
286.22,29.89,30.00,52
287.25,29.89,30.00,33
288.27,29.89,30.00,33
289.30,29.89,30.00,51
290.32,29.99,30.00,29
291.35,29.99,30.00,29
292.38,29.99,30.00,29
293.40,29.99,30.00,29
294.43,29.99,30.00,29
295.45,29.99,30.00,29
296.48,30.08,30.00,6
297.50,29.99,30.00,29
298.53,30.08,30.00,6
299.56,29.99,30.00,29
300.58,30.08,30.00,24
301.61,30.08,30.00,24
302.63,30.08,30.00,24
303.66,30.08,30.00,24
304.69,29.99,30.00,47
305.71,30.17,30.00,19
306.74,30.08,30.00,24
307.76,30.08,30.00,42
308.79,30.17,30.00,1
309.82,30.17,30.00,1
310.84,30.17,30.00,19
311.87,30.08,30.00,42
312.89,30.17,30.00,19
313.92,30.17,30.00,19
314.94,30.17,30.00,19
315.97,30.17,30.00,19
317.00,30.17,30.00,19
318.02,30.26,30.00,0
319.05,30.17,30.00,19
320.07,30.26,30.00,15
321.10,30.17,30.00,19
322.13,30.26,30.00,15
323.15,30.17,30.00,19
324.18,30.26,30.00,15
325.20,30.26,30.00,15
326.23,30.26,30.00,15
327.26,30.26,30.00,15
328.28,30.17,30.00,38
329.31,30.35,30.00,0
330.33,30.17,30.00,37
331.36,30.26,30.00,33
332.38,30.26,30.00,33
333.41,30.26,30.00,15
334.44,30.35,30.00,0
335.46,30.26,30.00,14
336.49,30.35,30.00,0
337.51,30.35,30.00,10
338.54,30.35,30.00,10
339.57,30.26,30.00,33
340.59,30.35,30.00,10
341.62,30.82,30.00,0
342.64,30.35,30.00,10
343.67,30.35,30.00,10
344.69,30.35,30.00,10
345.72,30.35,30.00,10
346.75,30.26,30.00,51
347.77,30.45,30.00,0
348.80,30.35,30.00,10
349.82,30.35,30.00,28
350.85,30.35,30.00,28
351.88,30.35,30.00,28
352.90,30.35,30.00,10
353.93,30.45,30.00,5
354.95,30.45,30.00,5
355.98,30.35,30.00,28
357.01,30.35,30.00,28
358.03,30.45,30.00,0
359.06,30.45,30.00,5
360.08,30.45,30.00,5
361.11,30.45,30.00,5
362.13,30.45,30.00,5
363.16,30.45,30.00,5
364.19,30.45,30.00,5
365.21,30.35,30.00,27
366.24,30.54,30.00,0
367.26,30.45,30.00,0
368.29,30.35,30.00,28
369.31,30.45,30.00,5
370.34,30.45,30.00,5
371.36,30.45,30.00,5
372.39,30.45,30.00,5
373.42,30.45,30.00,23
374.44,30.54,30.00,0
375.47,30.45,30.00,4
376.50,30.45,30.00,4
377.52,30.45,30.00,4
378.55,30.45,30.00,4
379.57,30.54,30.00,0
380.60,30.45,30.00,23
381.62,30.54,30.00,0
382.65,30.54,30.00,0
383.67,30.54,30.00,0
384.70,30.54,30.00,0
385.73,30.54,30.00,0
386.75,30.45,30.00,41
387.78,30.54,30.00,0
388.80,30.54,30.00,0
389.83,30.54,30.00,0
390.86,30.54,30.00,0
391.88,30.45,30.00,4
392.91,30.54,30.00,0
393.93,30.54,30.00,0
394.96,30.54,30.00,0
395.98,30.54,30.00,0
397.01,30.54,30.00,0
398.04,30.54,30.00,0
399.06,30.54,30.00,0
400.09,30.54,30.00,0
401.11,30.54,30.00,0
402.14,30.54,30.00,0
403.17,30.54,30.00,0
404.19,30.54,30.00,0
405.22,30.54,30.00,0
406.24,30.54,30.00,0
407.27,30.54,30.00,0
408.29,30.54,30.00,17
409.32,30.54,30.00,0
410.35,30.54,30.00,0
411.37,30.54,30.00,0
412.40,30.54,30.00,0
413.42,30.54,30.00,0
414.45,30.54,30.00,0
415.47,30.54,30.00,0
416.50,30.54,30.00,0
417.52,30.63,30.00,0
418.55,30.54,30.00,0
419.58,30.54,30.00,0
420.60,30.54,30.00,0
421.63,30.91,30.00,0
422.65,30.54,30.00,0
423.68,30.54,30.00,0
424.70,30.54,30.00,0
425.73,30.54,30.00,0
426.76,30.54,30.00,0
427.78,30.54,30.00,0
428.81,30.54,30.00,0
429.83,30.54,30.00,0
430.86,30.54,30.00,0
431.89,30.54,30.00,0
432.91,30.54,30.00,0
433.94,30.54,30.00,0
434.96,30.54,30.00,0
435.99,30.54,30.00,0
437.01,30.54,30.00,0
438.04,30.54,30.00,0
439.07,30.54,30.00,0
440.09,30.45,30.00,21
441.12,30.54,30.00,0
442.14,30.54,30.00,0
443.17,30.54,30.00,0
444.19,30.54,30.00,0
445.22,30.45,30.00,21
446.25,30.54,30.00,16
447.27,30.45,30.00,40
448.30,30.17,30.00,90
449.32,30.54,30.00,0
450.35,30.54,30.00,0
451.38,30.54,30.00,0
452.40,30.54,30.00,0
453.43,30.54,30.00,0
454.45,30.45,30.00,2
455.48,30.63,30.00,0
456.50,30.54,30.00,0
457.53,30.54,30.00,0
458.56,30.54,30.00,0
459.58,30.54,30.00,0
460.61,30.54,30.00,0
461.63,30.54,30.00,0
462.66,30.45,30.00,20
463.69,30.45,30.00,0
464.71,30.45,30.00,20
465.74,30.45,30.00,2
466.76,30.35,30.00,43
467.79,30.45,30.00,2
468.81,30.45,30.00,2
469.84,30.45,30.00,2
470.86,30.45,30.00,20
471.89,30.54,30.00,0
472.92,30.45,30.00,2
473.94,30.54,30.00,0
474.97,30.45,30.00,2
476.00,30.45,30.00,20
477.02,30.45,30.00,2
478.05,30.35,30.00,43
479.07,30.35,30.00,25
480.10,30.54,30.00,0
481.12,30.45,30.00,2
482.15,30.45,30.00,2
483.17,30.45,30.00,2
484.20,30.45,30.00,2
485.23,30.45,30.00,2
486.25,30.45,30.00,2
487.28,30.45,30.00,2
488.30,30.45,30.00,2
489.33,30.45,30.00,2
490.36,30.45,30.00,2
491.38,30.45,30.00,1
492.41,30.45,30.00,1
493.43,30.45,30.00,1
494.46,30.45,30.00,1
495.48,30.45,30.00,1
496.51,30.45,30.00,0
497.54,30.45,30.00,1
498.56,30.45,30.00,1
499.59,30.45,30.00,1
500.61,30.45,30.00,1
501.64,30.35,30.00,24
502.67,30.45,30.00,1
503.69,30.45,30.00,0
504.72,30.35,30.00,6
505.74,30.45,30.00,0
506.77,30.35,30.00,6
507.80,30.35,30.00,6
508.82,30.35,30.00,6
509.85,30.35,30.00,6
510.87,30.35,30.00,6
511.90,30.35,30.00,6
512.92,30.35,30.00,6
513.95,30.35,30.00,6
514.97,30.35,30.00,6
516.00,30.35,30.00,6
517.03,30.35,30.00,6
518.05,30.35,30.00,6
519.08,30.35,30.00,6
520.10,30.45,30.00,0
521.13,30.26,30.00,28
522.16,30.35,30.00,6
523.18,30.26,30.00,29
524.21,30.35,30.00,5
525.23,30.26,30.00,29
526.26,30.35,30.00,5
527.28,30.35,30.00,5
528.31,30.35,30.00,5
529.34,30.35,30.00,5
530.36,30.35,30.00,5
531.39,30.35,30.00,5
532.41,30.35,30.00,0
533.44,30.35,30.00,5
534.46,30.35,30.00,5
535.49,30.35,30.00,0
536.52,30.35,30.00,0
537.54,30.26,30.00,10
538.57,30.35,30.00,0
539.59,30.26,30.00,46
540.62,30.26,30.00,0
541.65,30.26,30.00,10
542.67,30.26,30.00,28
543.70,30.26,30.00,10
544.72,30.35,30.00,5
545.75,30.26,30.00,10
546.78,30.26,30.00,10
547.80,30.35,30.00,0
548.83,30.35,30.00,0
549.85,29.89,30.00,102
550.88,30.35,30.00,0
551.90,30.26,30.00,10
552.93,30.26,30.00,10
553.96,30.26,30.00,10
554.98,30.26,30.00,10
556.01,30.26,30.00,10
557.03,30.26,30.00,10
558.06,30.26,30.00,10
559.08,30.26,30.00,10
560.11,30.26,30.00,10
561.14,30.26,30.00,10
562.16,30.26,30.00,10
563.19,30.26,30.00,10
564.21,30.26,30.00,0
565.24,30.26,30.00,0
566.27,30.26,30.00,0
567.29,30.17,30.00,14
568.32,30.17,30.00,14
569.34,30.17,30.00,14
570.37,30.17,30.00,14
571.40,30.17,30.00,32
572.42,30.17,30.00,32
573.45,30.17,30.00,14
574.47,30.17,30.00,14
575.50,30.17,30.00,14
576.53,30.17,30.00,14
577.55,30.17,30.00,14
578.58,30.17,30.00,14
579.60,30.17,30.00,14
580.63,30.17,30.00,14
581.65,30.17,30.00,14
582.68,30.17,30.00,14
583.71,30.17,30.00,14
584.73,30.17,30.00,14
585.76,30.17,30.00,14
586.78,30.17,30.00,14
587.81,30.17,30.00,14
588.84,30.17,30.00,14
589.86,30.17,30.00,14
590.89,30.08,30.00,37
591.91,30.17,30.00,14
592.94,30.17,30.00,0
593.97,30.17,30.00,14
594.99,30.17,30.00,0
596.02,30.08,30.00,18
597.04,30.17,30.00,14
598.07,30.08,30.00,18
599.09,30.17,30.00,14
600.12,30.08,30.00,18
601.15,30.08,30.00,37
602.17,30.08,30.00,18
603.20,29.71,30.00,110
604.22,30.08,30.00,18
605.25,30.17,30.00,0
606.28,30.08,30.00,18
607.30,30.08,30.00,0
608.33,30.08,30.00,18
609.35,30.08,30.00,18
610.38,30.08,30.00,18
611.40,30.08,30.00,18
612.43,30.08,30.00,18
613.46,30.08,30.00,18
614.48,30.08,30.00,18
615.51,29.99,30.00,41
616.53,29.99,30.00,41
617.56,30.08,30.00,18
618.59,30.08,30.00,18
619.61,29.99,30.00,23
620.64,30.08,30.00,18
621.66,30.08,30.00,18
622.69,30.08,30.00,18
623.72,30.08,30.00,18
624.74,30.08,30.00,18
625.77,30.08,30.00,18
626.79,30.08,30.00,18
627.82,30.08,30.00,18
628.84,29.99,30.00,23
629.87,29.99,30.00,23
630.90,29.99,30.00,23
631.92,30.08,30.00,18
632.95,29.71,30.00,91
633.97,30.08,30.00,18
635.00,29.99,30.00,23
636.03,30.08,30.00,0
637.05,29.99,30.00,23
638.08,29.99,30.00,60
639.10,29.99,30.00,23
640.13,30.08,30.00,18
641.16,29.99,30.00,23
642.18,29.99,30.00,23
643.21,29.99,30.00,23
644.23,29.99,30.00,23
645.26,29.99,30.00,23
646.28,29.99,30.00,23
647.31,29.99,30.00,23
648.34,29.99,30.00,23
649.36,29.99,30.00,23
650.39,29.99,30.00,23
651.41,29.99,30.00,41
652.44,29.99,30.00,23
653.46,29.99,30.00,23
654.49,29.99,30.00,23
655.52,29.99,30.00,23
656.54,29.99,30.00,23
657.57,29.99,30.00,23
658.59,29.99,30.00,23
659.62,29.99,30.00,23
660.64,29.99,30.00,23
661.67,29.99,30.00,23
662.70,29.99,30.00,23
663.72,29.99,30.00,23
664.75,29.99,30.00,23
665.77,29.99,30.00,23
666.80,29.99,30.00,23
667.83,29.99,30.00,23
668.85,29.99,30.00,23
669.88,29.99,30.00,23
670.90,29.99,30.00,23
671.93,29.89,30.00,46
672.95,29.89,30.00,28
673.98,29.99,30.00,5
675.01,29.89,30.00,46
676.03,29.99,30.00,5
677.06,29.99,30.00,5
678.08,29.89,30.00,28
679.11,29.89,30.00,46
680.14,29.89,30.00,28
681.16,29.89,30.00,28
682.19,29.89,30.00,28
683.21,29.89,30.00,28
684.24,29.89,30.00,28
685.26,29.89,30.00,28
686.29,29.89,30.00,28
687.32,29.89,30.00,28
688.34,29.89,30.00,28
689.37,29.89,30.00,28
690.39,29.89,30.00,28
691.42,29.89,30.00,28
692.44,29.99,30.00,5
693.47,29.89,30.00,28
694.50,29.89,30.00,28
695.52,29.89,30.00,46
696.55,29.89,30.00,28
697.57,29.89,30.00,28
698.60,29.89,30.00,28
699.62,29.89,30.00,28
700.65,29.89,30.00,28
701.67,29.89,30.00,28
702.70,29.89,30.00,28
703.73,29.89,30.00,28
704.75,29.89,30.00,28
705.78,29.89,30.00,28
706.80,29.99,30.00,5
707.83,29.89,30.00,28
708.85,29.89,30.00,28
709.88,29.89,30.00,28
710.91,29.89,30.00,28
711.93,29.89,30.00,28
712.96,29.89,30.00,28
713.98,29.89,30.00,28
715.01,29.89,30.00,28
716.03,29.89,30.00,28
717.06,29.80,30.00,51
718.09,29.89,30.00,28
719.11,29.89,30.00,28
720.14,29.89,30.00,28
721.16,29.89,30.00,28
722.19,29.89,30.00,28
723.22,29.89,30.00,28
724.24,29.89,30.00,28
725.27,29.89,30.00,28
726.29,29.80,30.00,51
727.32,29.89,30.00,28
728.34,29.89,30.00,28
729.37,29.89,30.00,10
730.40,29.80,30.00,51
731.42,29.89,30.00,28
732.45,29.89,30.00,28
733.47,29.80,30.00,51
734.50,29.89,30.00,10
735.53,29.80,30.00,51
736.55,29.89,30.00,28
737.58,29.89,30.00,10
738.60,29.80,30.00,51
739.63,29.80,30.00,33
740.66,29.80,30.00,51
741.68,29.89,30.00,10
742.71,29.80,30.00,51
743.73,29.89,30.00,10
744.76,29.80,30.00,33
745.78,29.80,30.00,33
746.81,29.80,30.00,33
747.84,29.80,30.00,33
748.86,29.80,30.00,51
749.89,29.80,30.00,33
750.91,29.80,30.00,33
751.94,29.89,30.00,10
752.96,29.80,30.00,33
753.99,29.80,30.00,33
755.02,29.80,30.00,33
756.04,29.80,30.00,33
757.07,29.89,30.00,10
758.09,29.80,30.00,33
759.12,29.80,30.00,33
760.14,29.80,30.00,33
761.17,29.80,30.00,51
762.20,29.80,30.00,33
763.22,29.89,30.00,10
764.25,29.80,30.00,33
765.27,29.80,30.00,33
766.30,29.80,30.00,33
767.33,29.80,30.00,33
768.35,29.89,30.00,10
769.38,29.80,30.00,33
770.40,29.80,30.00,33
771.43,29.80,30.00,33
772.45,29.89,30.00,28
773.48,29.89,30.00,10
774.51,29.89,30.00,10
775.53,29.80,30.00,33
776.56,29.80,30.00,33
777.58,29.80,30.00,33
778.61,29.80,30.00,33
779.63,29.89,30.00,10
780.66,29.80,30.00,33
781.69,29.80,30.00,33
782.71,29.80,30.00,33
783.74,29.80,30.00,33
784.76,29.80,30.00,33
785.79,29.80,30.00,33
786.81,29.80,30.00,33
787.84,29.80,30.00,33
788.86,29.80,30.00,33
789.89,29.80,30.00,33
790.92,29.80,30.00,33
791.94,29.80,30.00,33
792.97,29.80,30.00,33
793.99,29.80,30.00,33
795.02,29.80,30.00,33
796.04,29.80,30.00,33
797.07,29.80,30.00,33
798.10,29.80,30.00,33
799.12,29.89,30.00,11
800.15,29.80,30.00,33
801.17,29.80,30.00,33
802.20,29.80,30.00,33
803.22,29.80,30.00,33
804.25,29.80,30.00,33
805.28,29.80,30.00,33
806.30,29.80,30.00,33
807.33,29.80,30.00,33
808.35,29.80,30.00,33
809.38,29.80,30.00,33
810.40,29.80,30.00,33
811.43,29.80,30.00,33
812.46,29.80,30.00,33
813.48,29.80,30.00,33
814.51,29.80,30.00,33
815.53,29.80,30.00,33
816.56,29.80,30.00,33
817.58,29.80,30.00,33
818.61,29.80,30.00,33
819.64,29.80,30.00,33
820.66,29.80,30.00,33
821.69,29.80,30.00,33
822.71,29.80,30.00,33
823.74,29.80,30.00,33
824.76,29.80,30.00,33
825.79,29.80,30.00,33
826.82,29.80,30.00,52
827.84,29.80,30.00,33
828.87,29.80,30.00,33
829.89,29.80,30.00,33
830.92,29.80,30.00,33
831.94,29.80,30.00,33
832.97,29.80,30.00,33
834.00,29.80,30.00,33
835.02,29.80,30.00,33
836.05,29.80,30.00,33
837.07,29.80,30.00,34
838.10,29.89,30.00,11
839.12,29.80,30.00,34
840.15,29.80,30.00,34
841.17,29.80,30.00,34
842.20,29.80,30.00,34
843.23,29.80,30.00,34
844.25,29.80,30.00,34
845.28,29.80,30.00,34
846.30,29.80,30.00,34
847.33,29.80,30.00,34
848.35,29.80,30.00,34
849.38,29.80,30.00,34
850.41,29.80,30.00,34
851.43,29.80,30.00,34
852.46,29.80,30.00,34
853.48,29.80,30.00,34
854.51,29.80,30.00,34
855.53,29.80,30.00,34
856.56,29.80,30.00,52
857.59,29.80,30.00,34
858.61,29.80,30.00,34
859.64,29.80,30.00,34
860.66,29.80,30.00,34
861.69,29.80,30.00,52
862.71,29.80,30.00,34
863.74,29.80,30.00,34
864.77,29.80,30.00,34
865.79,29.80,30.00,34
866.82,29.80,30.00,34
867.84,29.80,30.00,34
868.87,29.80,30.00,34
869.90,29.80,30.00,34
870.92,29.80,30.00,34
871.95,29.80,30.00,34
872.97,29.80,30.00,34
874.00,29.80,30.00,34
875.02,29.80,30.00,34
876.05,29.80,30.00,34
877.08,29.80,30.00,52
878.10,29.80,30.00,34
879.13,29.80,30.00,34
880.15,29.80,30.00,34
881.18,29.80,30.00,34
882.20,29.80,30.00,34
883.23,29.80,30.00,34
884.26,29.80,30.00,34
885.28,29.80,30.00,34
886.31,29.80,30.00,34
887.33,29.80,30.00,34
888.36,29.80,30.00,34
889.38,29.80,30.00,52
890.41,29.80,30.00,34
891.44,29.80,30.00,34
892.46,29.80,30.00,34
893.49,29.80,30.00,34
894.51,29.80,30.00,34
895.54,29.89,30.00,11
896.56,29.80,30.00,34
897.59,29.80,30.00,34
898.61,29.80,30.00,34
899.64,29.80,30.00,34
900.67,29.80,30.00,34
901.69,29.80,30.00,34
902.72,29.80,30.00,34
903.74,29.80,30.00,16
904.77,29.80,30.00,34
905.79,29.80,30.00,34
906.82,29.80,30.00,34
907.85,29.80,30.00,34
908.87,29.80,30.00,34
909.90,29.71,30.00,57
910.92,29.80,30.00,34
911.95,29.80,30.00,34
912.97,29.80,30.00,34
914.00,29.80,30.00,34
915.03,29.80,30.00,34
916.05,29.80,30.00,34
917.08,29.80,30.00,34
918.10,29.80,30.00,34
919.13,29.80,30.00,34
920.16,29.80,30.00,34
921.18,29.80,30.00,34
922.21,29.80,30.00,34
923.23,29.80,30.00,34
924.26,29.80,30.00,34
925.28,29.80,30.00,34
926.31,29.80,30.00,34
927.34,29.80,30.00,34
928.36,29.80,30.00,34
929.39,29.80,30.00,34
930.41,29.80,30.00,34
931.44,29.89,30.00,12
932.46,29.80,30.00,34
933.49,29.80,30.00,34
934.52,29.80,30.00,34
935.54,29.80,30.00,34
936.57,29.80,30.00,34
937.59,29.80,30.00,34
938.62,29.80,30.00,35
939.64,29.80,30.00,35
940.67,29.80,30.00,35
941.69,29.80,30.00,35
942.72,29.80,30.00,35
943.75,29.80,30.00,35
944.77,29.80,30.00,35
945.80,29.80,30.00,35
946.82,29.80,30.00,35
947.85,29.80,30.00,35
948.88,29.80,30.00,35
949.90,29.80,30.00,35
950.93,29.80,30.00,35
951.95,29.80,30.00,35
952.98,29.80,30.00,35
954.00,29.80,30.00,35
955.03,29.80,30.00,35
956.05,29.80,30.00,35
957.08,29.80,30.00,35
958.10,29.80,30.00,35
959.13,29.80,30.00,35
960.16,29.89,30.00,12
961.18,29.80,30.00,35
962.21,29.80,30.00,35
963.23,29.80,30.00,35
964.26,29.80,30.00,35
965.28,29.89,30.00,12
966.31,29.80,30.00,35
967.34,29.80,30.00,35
968.36,29.80,30.00,35
969.39,29.80,30.00,35
970.41,29.80,30.00,35
971.44,29.80,30.00,35
972.47,29.80,30.00,35
973.49,29.80,30.00,35
974.52,29.80,30.00,35
975.54,29.89,30.00,12
976.57,29.80,30.00,35
977.59,29.80,30.00,35
978.62,29.80,30.00,35
979.65,29.80,30.00,35
980.67,29.80,30.00,35
981.70,29.80,30.00,35
982.72,29.80,30.00,35
983.75,29.80,30.00,35
984.77,29.80,30.00,35
985.80,29.89,30.00,12
986.83,29.80,30.00,35
987.85,29.80,30.00,35
988.88,29.80,30.00,35
989.90,29.80,30.00,35
990.93,29.89,30.00,12
991.95,29.89,30.00,12
992.98,29.80,30.00,35
994.01,29.80,30.00,35
995.03,29.80,30.00,53
996.06,29.80,30.00,35
997.08,29.89,30.00,12
998.11,29.80,30.00,35
999.14,29.80,30.00,35
1000.16,29.80,30.00,53
1001.19,29.80,30.00,53
1002.21,29.80,30.00,35
1003.24,29.80,30.00,35
1004.26,29.89,30.00,12
1005.29,29.80,30.00,35
1006.32,29.80,30.00,35
1007.34,29.80,30.00,35
1008.37,29.80,30.00,35
1009.39,29.80,30.00,35
1010.42,29.80,30.00,35
1011.45,29.80,30.00,35
1012.47,29.89,30.00,31
1013.50,29.80,30.00,53
1014.52,29.89,30.00,12
1015.55,29.80,30.00,35
1016.57,29.80,30.00,54
1017.60,29.80,30.00,35
1018.63,29.89,30.00,12
1019.65,29.80,30.00,35
