Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
232.82,29.53,30.00,33
233.85,29.53,30.00,33
234.87,29.53,30.00,33
235.90,29.53,30.00,33
236.92,29.62,30.00,26
237.95,29.62,30.00,26
238.97,29.62,30.00,26
240.00,29.62,30.00,26
241.02,29.62,30.00,26
242.05,29.62,30.00,26
243.08,29.71,30.00,20
244.10,29.71,30.00,20
245.13,29.71,30.00,20
246.15,29.71,30.00,20
247.18,29.89,30.00,7
248.20,29.71,30.00,20
249.23,29.80,30.00,13
250.25,29.80,30.00,13
251.28,29.89,30.00,7
252.30,29.89,30.00,7
253.33,29.89,30.00,7
254.36,29.89,30.00,7
255.38,29.89,30.00,7
256.41,29.89,30.00,7
257.43,29.89,30.00,7
258.46,29.99,30.00,1
259.48,29.99,30.00,1
260.51,29.99,30.00,1
261.53,29.99,30.00,1
262.56,30.08,30.00,0
263.58,29.99,30.00,1
264.61,30.08,30.00,0
265.64,29.99,30.00,1
266.66,30.08,30.00,0
267.69,30.08,30.00,0
268.71,30.17,30.00,0
269.74,30.17,30.00,0
270.76,30.08,30.00,0
271.79,30.17,30.00,0
272.82,30.17,30.00,0
273.84,30.17,30.00,0
274.87,30.17,30.00,0
275.89,30.17,30.00,0
276.92,30.17,30.00,0
277.94,30.26,30.00,0
278.97,30.26,30.00,0
279.99,30.26,30.00,0
281.02,30.26,30.00,0
282.04,30.26,30.00,0
283.07,30.26,30.00,0
284.10,30.26,30.00,0
285.12,30.26,30.00,0
286.15,30.35,30.00,0
287.17,30.35,30.00,0
288.20,30.35,30.00,0
289.22,30.35,30.00,0
290.25,30.35,30.00,0
291.27,30.35,30.00,0
292.30,30.35,30.00,0
293.32,30.35,30.00,0
294.35,30.35,30.00,0
295.38,30.45,30.00,0
296.40,30.45,30.00,0
297.43,30.45,30.00,0
298.45,30.45,30.00,0
299.48,30.45,30.00,0
300.50,30.45,30.00,0
301.53,30.45,30.00,0
302.55,30.54,30.00,0
303.58,30.45,30.00,0
304.61,30.54,30.00,0
305.63,30.54,30.00,0
306.66,30.54,30.00,0
307.68,30.54,30.00,0
308.71,30.54,30.00,0
309.73,30.54,30.00,0
310.76,30.54,30.00,0
311.78,30.54,30.00,0
312.81,30.54,30.00,0
313.83,30.54,30.00,0
314.86,30.54,30.00,0
315.89,30.63,30.00,0
316.91,30.54,30.00,0
317.94,30.63,30.00,0
318.96,30.54,30.00,0
319.99,30.63,30.00,0
321.01,30.63,30.00,0
322.04,30.63,30.00,0
323.06,30.63,30.00,0
324.09,30.63,30.00,0
325.11,30.63,30.00,0
326.14,30.63,30.00,0
327.17,30.63,30.00,0
328.19,30.54,30.00,0
329.22,30.63,30.00,0
330.24,30.63,30.00,0
331.27,30.63,30.00,0
332.29,30.63,30.00,0
333.32,30.63,30.00,0
334.34,30.63,30.00,0
335.37,30.63,30.00,0
336.39,30.72,30.00,0
337.42,30.72,30.00,0
338.45,30.82,30.00,0
339.47,30.63,30.00,0
340.50,30.63,30.00,0
341.52,30.72,30.00,0
342.55,30.63,30.00,0
343.57,30.72,30.00,0
344.60,30.72,30.00,0
345.62,30.72,30.00,0
346.65,30.63,30.00,0
347.67,30.72,30.00,0
348.70,30.63,30.00,0
349.73,30.72,30.00,0
350.75,30.72,30.00,0
351.78,30.72,30.00,0
352.80,30.72,30.00,0
353.83,30.72,30.00,0
354.85,30.72,30.00,0
355.88,30.72,30.00,0
356.90,30.63,30.00,0
357.93,30.72,30.00,0
358.96,30.72,30.00,0
359.98,30.72,30.00,0
361.01,30.72,30.00,0
362.03,30.72,30.00,0
363.06,30.72,30.00,0
364.08,30.72,30.00,0
365.11,30.72,30.00,0
366.13,30.72,30.00,0
367.16,30.72,30.00,0
368.19,30.72,30.00,0
369.21,30.72,30.00,0
370.24,30.72,30.00,0
371.26,30.72,30.00,0
372.29,30.72,30.00,0
373.31,30.72,30.00,0
374.34,30.72,30.00,0
375.36,30.72,30.00,0
376.39,30.72,30.00,0
377.41,30.72,30.00,0
378.44,30.63,30.00,0
379.47,30.72,30.00,0
380.49,30.72,30.00,0
381.52,30.72,30.00,0
382.54,30.72,30.00,0
383.57,30.72,30.00,0
384.59,30.72,30.00,0
385.62,30.63,30.00,0
386.64,30.72,30.00,0
387.67,30.72,30.00,0
388.70,30.72,30.00,0
389.72,30.72,30.00,0
390.75,30.63,30.00,0
391.77,30.72,30.00,0
392.80,30.72,30.00,0
393.82,30.72,30.00,0
394.85,30.72,30.00,0
395.87,30.72,30.00,0
396.90,30.72,30.00,0
397.92,30.72,30.00,0
398.95,30.72,30.00,0
399.98,30.63,30.00,0
401.00,30.91,30.00,0
402.03,30.72,30.00,0
403.05,30.72,30.00,0
404.08,30.82,30.00,0
405.10,30.72,30.00,0
406.13,30.72,30.00,0
407.15,30.72,30.00,0
408.18,30.72,30.00,0
409.20,30.63,30.00,0
410.23,30.72,30.00,0
411.26,30.63,30.00,0
412.28,30.72,30.00,0
413.31,30.63,30.00,0
414.33,30.72,30.00,0
415.36,30.82,30.00,0
416.38,30.63,30.00,0
417.41,30.63,30.00,0
418.43,30.63,30.00,0
419.46,30.63,30.00,0
420.48,30.63,30.00,0
421.51,30.63,30.00,0
422.54,30.63,30.00,0
423.56,30.63,30.00,0
424.59,30.63,30.00,0
425.61,30.63,30.00,0
426.64,30.63,30.00,0
427.66,30.72,30.00,0
428.69,30.54,30.00,0
429.71,30.63,30.00,0
430.74,30.54,30.00,0
431.77,30.63,30.00,0
432.79,30.63,30.00,0
433.82,30.63,30.00,0
434.84,30.63,30.00,0
435.87,30.63,30.00,0
436.89,30.63,30.00,0
437.92,30.63,30.00,0
438.94,30.63,30.00,0
439.97,30.63,30.00,0
440.99,30.63,30.00,0
442.02,30.63,30.00,0
443.04,30.63,30.00,0
444.07,30.54,30.00,0
445.10,30.63,30.00,0
446.12,30.54,30.00,0
447.15,30.63,30.00,0
448.17,30.26,30.00,0
449.20,30.63,30.00,0
450.22,30.54,30.00,0
451.25,30.54,30.00,0
452.27,30.54,30.00,0
453.30,30.63,30.00,0
454.33,30.54,30.00,0
455.35,30.54,30.00,0
456.38,30.54,30.00,0
457.40,30.54,30.00,0
458.43,30.54,30.00,0
459.45,30.54,30.00,0
460.48,30.54,30.00,0
461.50,30.54,30.00,0
462.53,30.54,30.00,0
463.55,30.54,30.00,0
464.58,30.54,30.00,0
465.61,30.54,30.00,0
466.63,30.54,30.00,0
467.66,30.45,30.00,0
468.68,30.54,30.00,0
469.71,30.45,30.00,0
470.73,30.45,30.00,0
471.76,30.45,30.00,0
472.78,30.54,30.00,0
473.81,30.45,30.00,0
474.83,30.45,30.00,0
475.86,30.45,30.00,0
476.89,30.45,30.00,0
477.91,30.45,30.00,0
478.94,30.45,30.00,0
479.96,30.45,30.00,0
480.99,30.45,30.00,0
482.01,30.45,30.00,0
483.04,30.45,30.00,0
484.06,30.45,30.00,0
485.09,30.35,30.00,0
486.11,30.45,30.00,0
487.14,30.45,30.00,0
488.17,30.35,30.00,0
489.19,30.45,30.00,0
490.22,30.35,30.00,0
491.24,30.35,30.00,0
492.27,30.35,30.00,0
493.29,30.35,30.00,0
494.32,30.35,30.00,0
495.35,30.45,30.00,0
496.37,30.35,30.00,0
497.40,30.45,30.00,0
498.42,30.35,30.00,0
499.45,30.35,30.00,0
500.47,30.35,30.00,0
501.50,30.35,30.00,0
502.52,30.35,30.00,0
503.55,30.35,30.00,0
504.57,30.35,30.00,0
505.60,30.35,30.00,0
506.63,30.35,30.00,0
507.65,30.26,30.00,0
508.68,30.35,30.00,0
509.70,30.26,30.00,0
