Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
107.72,26.82,30.00,148
108.75,26.82,30.00,148
109.77,26.82,30.00,149
110.80,26.91,30.00,128
111.82,26.82,30.00,149
112.85,26.91,30.00,129
113.88,26.91,30.00,129
114.90,26.91,30.00,129
115.93,26.91,30.00,147
116.95,26.91,30.00,148
117.98,26.91,30.00,148
119.01,26.91,30.00,148
120.03,26.99,30.00,146
121.06,26.99,30.00,146
122.08,26.99,30.00,146
123.11,26.99,30.00,146
124.14,26.91,30.00,150
125.16,26.99,30.00,147
126.19,26.99,30.00,147
127.21,26.99,30.00,148
128.24,26.99,30.00,166
129.27,26.99,30.00,148
130.29,26.99,30.00,166
131.32,27.08,30.00,146
132.34,27.08,30.00,128
133.37,27.08,30.00,146
134.40,27.08,30.00,147
135.42,27.08,30.00,147
136.45,27.08,30.00,147
137.47,27.17,30.00,144
138.50,27.08,30.00,166
139.52,27.17,30.00,145
140.55,27.17,30.00,145
141.58,27.26,30.00,107
142.60,27.17,30.00,146
143.63,27.17,30.00,146
144.65,27.17,30.00,164
145.68,27.17,30.00,147
146.71,27.17,30.00,165
147.73,27.17,30.00,165
148.76,27.26,30.00,145
149.78,27.26,30.00,145
150.81,27.26,30.00,145
151.84,27.26,30.00,145
152.86,27.26,30.00,146
153.89,27.35,30.00,125
154.91,27.35,30.00,125
155.94,27.35,30.00,143
156.97,27.35,30.00,144
157.99,27.35,30.00,144
159.02,27.35,30.00,144
160.04,27.35,30.00,144
161.07,27.44,30.00,124
162.10,27.35,30.00,145
163.12,27.44,30.00,142
164.15,27.44,30.00,142
165.17,27.44,30.00,143
166.20,27.44,30.00,143
167.22,27.44,30.00,143
168.25,27.44,30.00,161
169.28,27.44,30.00,161
170.30,27.53,30.00,141
171.33,27.53,30.00,141
172.35,27.53,30.00,141
173.38,27.53,30.00,142
174.41,27.53,30.00,160
175.43,27.53,30.00,142
176.46,27.53,30.00,160
177.48,27.62,30.00,139
178.51,27.62,30.00,140
179.53,27.62,30.00,140
180.56,27.62,30.00,140
181.59,27.62,30.00,140
182.61,27.62,30.00,158
183.64,27.71,30.00,120
184.66,27.71,30.00,138
185.69,27.71,30.00,138
186.72,27.80,30.00,117
187.74,27.71,30.00,139
188.77,27.80,30.00,118
189.79,27.80,30.00,118
190.82,27.80,30.00,136
191.85,27.80,30.00,118
192.87,27.80,30.00,154
193.90,27.80,30.00,137
194.92,27.80,30.00,137
195.95,27.80,30.00,137
196.97,27.89,30.00,117
198.00,27.89,30.00,135
199.03,27.89,30.00,135
200.05,27.89,30.00,135
201.08,27.89,30.00,135
202.10,27.98,30.00,114
203.13,27.98,30.00,132
204.16,27.98,30.00,133
205.18,27.98,30.00,133
206.21,27.98,30.00,133
207.23,27.98,30.00,133
208.26,27.98,30.00,152
209.29,28.07,30.00,131
210.31,28.07,30.00,131
211.34,28.07,30.00,131
212.36,28.07,30.00,131
213.39,28.07,30.00,131
214.41,28.07,30.00,149
215.44,28.07,30.00,150
216.47,28.07,30.00,150
217.49,28.16,30.00,129
218.52,28.16,30.00,129
219.54,28.16,30.00,129
220.57,28.16,30.00,112
221.59,28.16,30.00,147
222.62,28.16,30.00,148
223.65,28.16,30.00,148
224.67,28.25,30.00,127
225.70,28.25,30.00,127
226.72,28.25,30.00,127
227.75,28.34,30.00,107
228.77,28.25,30.00,128
229.80,28.34,30.00,125
230.83,28.34,30.00,125
231.85,28.34,30.00,125
232.88,28.34,30.00,125
233.91,28.34,30.00,143
234.93,28.43,30.00,104
235.96,28.43,30.00,105
236.98,28.34,30.00,144
238.01,28.43,30.00,123
239.04,28.43,30.00,123
240.06,28.43,30.00,141
241.09,28.43,30.00,123
242.11,28.43,30.00,142
243.14,28.52,30.00,121
244.16,28.52,30.00,121
245.19,28.52,30.00,121
246.22,28.52,30.00,121
247.24,28.52,30.00,121
248.27,28.52,30.00,121
249.29,28.61,30.00,118
250.32,28.61,30.00,100
251.35,28.61,30.00,119
252.37,28.71,30.00,97
253.40,28.61,30.00,119
254.42,28.71,30.00,98
255.45,28.71,30.00,98
256.48,28.61,30.00,119
257.50,28.71,30.00,116
258.53,28.71,30.00,98
259.55,28.71,30.00,135
260.58,28.80,30.00,95
261.60,28.80,30.00,95
262.63,28.71,30.00,117
263.66,28.80,30.00,96
264.68,28.80,30.00,114
265.71,28.80,30.00,114
266.73,28.80,30.00,114
267.76,28.80,30.00,132
268.79,28.89,30.00,111
269.81,28.89,30.00,93
270.84,28.89,30.00,112
271.86,28.89,30.00,112
272.89,28.89,30.00,94
273.91,28.89,30.00,112
274.94,28.89,30.00,130
275.97,28.89,30.00,130
276.99,28.98,30.00,109
278.02,28.98,30.00,109
279.04,28.98,30.00,109
280.07,28.98,30.00,109
281.10,28.98,30.00,109
282.12,28.98,30.00,110
283.15,28.98,30.00,110
284.17,28.98,30.00,110
285.20,29.07,30.00,107
286.23,29.07,30.00,107
287.25,29.07,30.00,107
288.28,29.07,30.00,107
289.30,29.07,30.00,107
290.33,29.07,30.00,125
291.35,29.16,30.00,104
292.38,29.16,30.00,104
293.41,29.16,30.00,104
294.43,29.16,30.00,104
295.46,29.16,30.00,104
296.48,29.16,30.00,123
297.51,29.16,30.00,123
298.53,29.16,30.00,123
299.56,29.25,30.00,102
300.59,29.25,30.00,102
301.61,29.25,30.00,102
302.64,29.25,30.00,102
303.66,29.25,30.00,102
304.69,29.25,30.00,102
305.72,29.34,30.00,99
306.74,29.34,30.00,99
307.77,29.34,30.00,117
308.79,29.34,30.00,99
309.82,29.34,30.00,99
310.85,29.43,30.00,78
311.87,29.34,30.00,99
312.90,29.34,30.00,99
313.92,29.43,30.00,78
314.95,29.43,30.00,78
315.97,29.43,30.00,96
317.00,29.43,30.00,96
318.03,29.53,30.00,75
319.05,29.43,30.00,96
320.08,29.53,30.00,75
321.10,29.53,30.00,93
322.13,29.53,30.00,93
323.16,29.53,30.00,93
324.18,29.53,30.00,93
325.21,29.53,30.00,93
326.23,29.53,30.00,94
327.26,29.53,30.00,112
328.29,29.53,30.00,112
329.31,29.62,30.00,90
330.34,29.62,30.00,90
331.36,29.62,30.00,91
332.39,29.62,30.00,91
333.41,29.62,30.00,91
334.44,29.62,30.00,91
335.47,29.62,30.00,109
336.49,29.71,30.00,88
337.52,29.71,30.00,88
338.54,29.71,30.00,70
339.57,29.71,30.00,88
340.59,29.71,30.00,88
341.62,29.71,30.00,88
342.65,29.71,30.00,106
343.67,29.71,30.00,88
344.70,29.80,30.00,85
345.72,29.71,30.00,106
346.75,29.80,30.00,85
347.78,29.80,30.00,85
348.80,29.80,30.00,85
349.83,29.80,30.00,85
350.85,29.80,30.00,85
351.88,29.80,30.00,85
352.91,29.80,30.00,103
353.93,29.80,30.00,103
354.96,29.89,30.00,82
355.98,29.89,30.00,82
357.01,29.89,30.00,82
358.03,29.89,30.00,82
359.06,29.89,30.00,82
360.08,29.89,30.00,82
361.11,29.89,30.00,100
362.14,29.99,30.00,78
363.16,29.99,30.00,60
364.19,29.99,30.00,78
365.22,29.99,30.00,78
366.24,29.99,30.00,78
367.27,29.99,30.00,78
368.29,29.99,30.00,97
369.32,29.99,30.00,97
370.34,29.99,30.00,97
371.37,29.99,30.00,97
372.40,29.99,30.00,78
373.42,30.08,30.00,57
374.45,30.08,30.00,75
375.48,30.08,30.00,75
376.50,30.08,30.00,75
377.53,30.08,30.00,57
378.55,30.08,30.00,75
379.58,30.17,30.00,54
380.60,30.17,30.00,54
381.63,30.17,30.00,54
382.66,30.17,30.00,54
383.68,30.17,30.00,54
384.71,30.17,30.00,72
385.73,30.17,30.00,72
386.76,30.17,30.00,72
387.78,30.17,30.00,72
388.81,30.26,30.00,50
389.84,30.17,30.00,72
390.86,30.17,30.00,72
391.89,30.17,30.00,72
392.91,30.17,30.00,90
393.94,30.17,30.00,72
394.97,30.26,30.00,68
395.99,30.26,30.00,68
397.02,30.26,30.00,68
398.04,30.26,30.00,68
399.07,30.26,30.00,68
400.10,30.26,30.00,68
401.12,30.26,30.00,68
402.15,30.26,30.00,68
403.17,30.35,30.00,46
404.20,30.35,30.00,46
405.22,30.35,30.00,47
406.25,30.35,30.00,47
407.28,30.35,30.00,65
408.30,30.35,30.00,65
409.33,30.35,30.00,65
410.35,30.35,30.00,65
411.38,30.45,30.00,43
412.40,30.35,30.00,65
413.43,30.35,30.00,65
414.46,30.35,30.00,65
415.48,30.35,30.00,83
416.51,30.45,30.00,61
417.53,30.35,30.00,83
418.56,30.35,30.00,83
419.59,30.45,30.00,61
420.61,30.35,30.00,83
421.64,30.45,30.00,61
422.66,30.45,30.00,61
423.69,30.45,30.00,61
424.72,30.45,30.00,61
425.74,30.45,30.00,61
426.77,30.45,30.00,61
427.79,30.45,30.00,61
428.82,30.45,30.00,61
429.84,30.45,30.00,61
430.87,30.54,30.00,57
431.90,30.45,30.00,79
432.92,30.45,30.00,79
433.95,30.54,30.00,57
434.97,30.54,30.00,57
436.00,30.54,30.00,57
437.02,30.54,30.00,57
438.05,30.54,30.00,57
439.08,30.54,30.00,57
440.10,30.54,30.00,57
441.13,30.54,30.00,57
442.15,30.54,30.00,57
443.18,30.54,30.00,75
444.21,30.54,30.00,75
445.23,30.63,30.00,53
446.26,30.63,30.00,35
447.28,30.63,30.00,53
448.31,30.63,30.00,53
449.33,30.63,30.00,53
450.36,30.63,30.00,53
451.39,30.63,30.00,53
452.41,30.63,30.00,53
453.44,30.63,30.00,53
454.46,30.63,30.00,53
455.49,30.63,30.00,53
456.51,30.63,30.00,53
457.54,30.63,30.00,53
458.57,30.63,30.00,52
459.59,30.63,30.00,52
460.62,30.63,30.00,52
461.64,30.72,30.00,49
462.67,30.63,30.00,71
463.70,30.63,30.00,71
464.72,30.63,30.00,70
465.75,30.72,30.00,49
466.77,30.72,30.00,49
467.80,30.72,30.00,49
468.82,30.72,30.00,49
469.85,30.72,30.00,48
470.88,30.72,30.00,48
471.90,30.72,30.00,48
472.93,30.72,30.00,48
473.95,30.72,30.00,48
474.98,30.72,30.00,48
476.00,30.72,30.00,48
477.03,30.72,30.00,48
478.06,30.72,30.00,48
479.08,30.72,30.00,48
480.11,30.72,30.00,66
481.13,30.72,30.00,66
482.16,30.72,30.00,48
483.19,30.72,30.00,47
484.21,30.82,30.00,44
485.24,30.82,30.00,26
486.26,30.82,30.00,26
487.29,30.82,30.00,26
488.31,30.82,30.00,25
489.34,30.82,30.00,44
490.37,30.82,30.00,44
491.39,30.82,30.00,44
492.42,30.82,30.00,44
493.44,30.82,30.00,43
494.47,30.82,30.00,43
495.50,30.82,30.00,43
496.52,30.82,30.00,43
497.55,30.82,30.00,62
498.57,30.82,30.00,43
499.60,30.72,30.00,65
500.63,30.82,30.00,43
501.65,30.82,30.00,43
502.68,30.82,30.00,43
503.70,30.82,30.00,61
504.73,30.82,30.00,61
505.75,30.82,30.00,42
506.78,30.91,30.00,21
507.80,30.82,30.00,42
508.83,30.82,30.00,42
509.86,30.82,30.00,42
510.88,30.82,30.00,61
511.91,30.82,30.00,61
512.93,30.82,30.00,42
513.96,30.82,30.00,42
514.99,30.91,30.00,20
516.01,30.91,30.00,20
517.04,30.91,30.00,20
518.06,30.82,30.00,41
519.09,30.82,30.00,60
520.12,30.91,30.00,19
521.14,30.82,30.00,60
522.17,30.82,30.00,60
523.19,30.91,30.00,38
524.22,30.91,30.00,38
525.25,30.91,30.00,37
526.27,30.91,30.00,37
527.30,30.91,30.00,19
528.32,30.91,30.00,37
529.35,30.91,30.00,37
530.37,30.91,30.00,37
531.40,30.91,30.00,37
532.42,30.91,30.00,37
533.45,30.91,30.00,37
534.48,30.91,30.00,37
535.50,30.91,30.00,37
536.53,30.91,30.00,36
537.55,30.91,30.00,36
538.58,30.91,30.00,36
539.60,31.00,30.00,14
540.63,30.91,30.00,36
541.66,30.91,30.00,36
542.68,30.91,30.00,36
543.71,30.91,30.00,36
544.73,30.91,30.00,36
545.76,30.91,30.00,36
546.78,30.91,30.00,36
547.81,30.91,30.00,35
548.84,30.91,30.00,35
549.86,30.91,30.00,35
550.89,31.00,30.00,13
551.91,30.91,30.00,35
552.94,30.91,30.00,35
553.97,30.91,30.00,35
554.99,30.91,30.00,35
556.02,30.91,30.00,35
557.04,30.91,30.00,35
558.07,30.91,30.00,34
559.09,30.91,30.00,34
560.12,30.91,30.00,34
561.15,30.91,30.00,34
562.17,31.00,30.00,12
563.20,30.91,30.00,34
564.22,30.91,30.00,34
565.25,30.91,30.00,34
566.28,30.91,30.00,34
567.30,30.91,30.00,34
568.33,30.91,30.00,34
569.35,30.91,30.00,33
570.38,30.91,30.00,33
571.40,30.91,30.00,52
572.43,30.91,30.00,33
573.46,31.00,30.00,11
574.48,30.91,30.00,33
575.51,30.91,30.00,33
576.53,30.91,30.00,33
577.56,30.91,30.00,51
578.58,31.00,30.00,11
579.61,31.00,30.00,11
580.64,30.91,30.00,32
581.66,31.00,30.00,11
582.69,30.91,30.00,32
583.71,30.91,30.00,51
584.74,30.91,30.00,51
585.76,30.91,30.00,32
586.79,31.00,30.00,10
587.82,30.91,30.00,50
588.84,30.91,30.00,32
589.87,30.91,30.00,32
590.89,30.91,30.00,50
591.92,30.91,30.00,31
592.95,31.00,30.00,9
593.97,30.91,30.00,31
595.00,30.91,30.00,31
596.02,30.91,30.00,31
597.05,30.91,30.00,31
598.07,31.00,30.00,9
599.10,30.91,30.00,31
600.13,30.91,30.00,31
601.15,30.91,30.00,31
602.18,30.91,30.00,30
603.20,30.91,30.00,30
604.23,30.91,30.00,30
605.25,30.91,30.00,30
606.28,30.91,30.00,30
607.30,30.91,30.00,30
608.33,30.91,30.00,30
609.36,30.91,30.00,30
610.38,30.91,30.00,30
611.41,30.91,30.00,30
612.43,30.91,30.00,29
613.46,30.91,30.00,29
614.48,30.91,30.00,29
615.51,30.91,30.00,29
616.54,30.91,30.00,29
617.56,30.91,30.00,29
618.59,30.91,30.00,29
619.61,30.91,30.00,29
620.64,30.91,30.00,29
621.66,30.91,30.00,47
622.69,30.91,30.00,29
623.72,30.91,30.00,28
624.74,30.91,30.00,28
625.77,30.91,30.00,28
626.79,30.91,30.00,28
627.82,30.91,30.00,28
628.84,30.91,30.00,28
629.87,30.91,30.00,28
630.90,30.91,30.00,28
631.92,30.91,30.00,28
632.95,30.91,30.00,28
633.97,30.91,30.00,28
635.00,30.91,30.00,27
636.02,30.91,30.00,27
637.05,30.91,30.00,27
638.08,30.91,30.00,27
639.10,30.91,30.00,27
640.13,30.91,30.00,27
641.15,30.91,30.00,27
642.18,30.91,30.00,27
643.21,30.91,30.00,27
644.23,30.91,30.00,8
645.26,30.91,30.00,8
646.28,30.91,30.00,26
647.31,30.91,30.00,26
648.33,30.91,30.00,26
649.36,30.91,30.00,8
650.39,30.91,30.00,8
651.41,30.82,30.00,29
652.44,30.82,30.00,47
653.46,30.82,30.00,47
654.49,30.82,30.00,47
655.51,30.82,30.00,47
656.54,30.82,30.00,29
657.57,30.91,30.00,7
658.59,30.91,30.00,7
659.62,30.82,30.00,47
660.64,30.91,30.00,25
661.67,30.82,30.00,28
662.70,30.82,30.00,47
663.72,30.82,30.00,28
664.75,30.91,30.00,6
665.77,30.82,30.00,28
666.80,30.82,30.00,28
667.82,30.82,30.00,28
668.85,30.82,30.00,28
669.88,30.82,30.00,28
670.90,30.82,30.00,28
671.93,30.82,30.00,27
672.95,30.82,30.00,27
673.98,30.82,30.00,27
675.00,30.82,30.00,27
676.03,30.82,30.00,27
677.05,30.82,30.00,27
678.08,30.82,30.00,27
679.11,30.82,30.00,27
680.13,30.82,30.00,27
681.16,30.82,30.00,27
682.18,30.82,30.00,27
683.21,30.82,30.00,27
684.23,30.82,30.00,26
685.26,30.82,30.00,26
686.29,30.82,30.00,26
687.31,30.82,30.00,26
688.34,30.82,30.00,26
689.36,30.82,30.00,26
690.39,30.82,30.00,26
691.42,30.82,30.00,26
692.44,30.82,30.00,26
693.47,30.72,30.00,48
694.49,30.82,30.00,26
695.52,30.72,30.00,47
696.54,30.72,30.00,47
697.57,30.82,30.00,7
698.60,30.82,30.00,25
699.62,30.72,30.00,47
700.65,30.72,30.00,47
701.67,30.72,30.00,28
702.70,30.72,30.00,47
703.73,30.82,30.00,25
704.75,30.72,30.00,46
705.78,30.72,30.00,28
706.80,30.72,30.00,28
707.83,30.72,30.00,28
708.85,30.72,30.00,28
709.88,30.72,30.00,28
710.91,30.72,30.00,28
711.93,30.72,30.00,28
712.96,30.72,30.00,28
713.98,30.72,30.00,27
715.01,30.72,30.00,27
716.03,30.72,30.00,27
717.06,30.72,30.00,27
718.09,30.72,30.00,27
719.11,30.72,30.00,27
720.14,30.72,30.00,8
721.16,30.72,30.00,27
722.19,30.72,30.00,27
723.22,30.72,30.00,27
724.24,30.72,30.00,27
725.27,30.72,30.00,27
726.29,30.72,30.00,27
727.32,30.63,30.00,48
728.34,30.63,30.00,48
729.37,30.72,30.00,26
730.40,30.72,30.00,26
731.42,30.63,30.00,29
732.45,30.63,30.00,48
733.47,30.72,30.00,7
734.50,30.72,30.00,26
735.53,30.63,30.00,48
736.55,30.63,30.00,47
737.58,30.72,30.00,26
738.60,30.63,30.00,29
739.63,30.63,30.00,29
740.65,30.63,30.00,29
741.68,30.63,30.00,29
742.71,30.63,30.00,29
743.73,30.63,30.00,29
744.76,30.63,30.00,29
745.78,30.63,30.00,29
746.81,30.63,30.00,28
747.83,30.63,30.00,28
748.86,30.63,30.00,28
749.89,30.63,30.00,28
750.91,30.63,30.00,28
751.94,30.63,30.00,28
752.96,30.63,30.00,28
753.99,30.63,30.00,28
755.01,30.63,30.00,28
756.04,30.63,30.00,28
757.07,30.63,30.00,28
758.09,30.63,30.00,9
759.12,30.54,30.00,49
760.14,30.63,30.00,28
761.17,30.63,30.00,28
762.19,30.63,30.00,27
763.22,30.54,30.00,31
764.25,30.63,30.00,27
765.27,30.54,30.00,31
766.30,30.54,30.00,49
767.32,30.54,30.00,30
768.35,30.54,30.00,49
769.38,30.54,30.00,49
770.40,30.54,30.00,30
771.43,30.54,30.00,30
772.45,30.54,30.00,30
773.48,30.54,30.00,30
774.50,30.54,30.00,48
775.53,30.54,30.00,30
776.55,30.63,30.00,8
777.58,30.54,30.00,30
778.61,30.54,30.00,30
779.63,30.54,30.00,48
780.66,30.54,30.00,30
781.68,30.54,30.00,30
782.71,30.54,30.00,30
783.73,30.54,30.00,30
784.76,30.54,30.00,29
785.79,30.54,30.00,29
786.81,30.54,30.00,29
787.84,30.45,30.00,51
788.86,30.54,30.00,29
789.89,30.54,30.00,29
790.91,30.54,30.00,29
791.94,30.54,30.00,29
792.97,30.54,30.00,29
793.99,30.54,30.00,29
795.02,30.45,30.00,32
796.04,30.45,30.00,51
797.07,30.45,30.00,32
798.10,30.54,30.00,10
799.12,30.54,30.00,11
800.15,30.45,30.00,32
801.17,30.45,30.00,32
802.20,30.45,30.00,32
803.22,30.45,30.00,32
804.25,30.45,30.00,32
805.28,30.45,30.00,32
806.30,30.45,30.00,32
807.33,30.45,30.00,32
808.35,30.45,30.00,32
809.38,30.45,30.00,50
810.41,30.45,30.00,31
811.43,30.45,30.00,31
812.46,30.45,30.00,31
813.48,30.45,30.00,31
814.51,30.45,30.00,31
815.53,30.45,30.00,31
816.56,30.45,30.00,31
817.59,30.45,30.00,31
818.61,30.45,30.00,31
819.64,30.45,30.00,31
820.66,30.45,30.00,31
821.69,30.45,30.00,31
822.72,30.35,30.00,53
823.74,30.45,30.00,31
824.77,30.45,30.00,31
825.79,30.45,30.00,13
826.82,30.45,30.00,31
827.84,30.45,30.00,13
828.87,30.35,30.00,34
829.90,30.45,30.00,12
830.92,30.35,30.00,52
831.95,30.35,30.00,34
832.97,30.35,30.00,52
834.00,30.35,30.00,34
835.03,30.35,30.00,34
836.05,30.45,30.00,12
837.08,30.35,30.00,34
838.10,30.35,30.00,34
839.13,30.35,30.00,34
840.16,30.35,30.00,33
841.18,30.35,30.00,33
842.21,30.35,30.00,33
843.23,30.35,30.00,33
844.26,30.35,30.00,33
845.28,30.35,30.00,33
846.31,30.35,30.00,33
847.34,30.35,30.00,33
848.36,30.35,30.00,33
849.39,30.35,30.00,33
850.41,30.35,30.00,33
851.44,30.35,30.00,33
852.46,30.35,30.00,33
853.49,30.35,30.00,33
854.52,30.35,30.00,33
855.54,30.35,30.00,33
856.57,30.26,30.00,55
857.59,30.35,30.00,33
858.62,30.26,30.00,54
859.64,30.35,30.00,33
860.67,30.35,30.00,33
861.70,30.35,30.00,14
862.72,30.35,30.00,33
863.75,30.35,30.00,33
864.78,30.26,30.00,54
865.80,30.26,30.00,54
866.83,30.26,30.00,36
867.85,30.26,30.00,36
868.88,30.26,30.00,54
869.90,30.26,30.00,36
870.93,30.26,30.00,36
871.96,30.26,30.00,36
872.98,30.26,30.00,36
874.01,30.26,30.00,36
875.03,30.26,30.00,36
876.06,30.26,30.00,36
877.08,30.26,30.00,36
878.11,30.26,30.00,36
879.14,30.26,30.00,35
880.16,30.26,30.00,35
881.19,30.26,30.00,35
882.21,30.26,30.00,35
883.24,30.26,30.00,35
884.26,30.26,30.00,35
885.29,30.26,30.00,35
886.32,30.26,30.00,35
887.34,30.26,30.00,35
888.37,30.26,30.00,35
889.39,30.26,30.00,35
890.42,30.26,30.00,35
891.45,30.26,30.00,35
892.47,30.26,30.00,35
893.50,30.26,30.00,17
894.52,30.17,30.00,38
895.55,30.26,30.00,35
896.58,30.17,30.00,38
897.60,30.17,30.00,38
898.63,30.17,30.00,38
899.65,30.26,30.00,17
900.68,30.17,30.00,56
901.70,30.17,30.00,56
902.73,30.17,30.00,38
903.76,30.17,30.00,38
904.78,30.17,30.00,38
905.81,30.17,30.00,38
906.83,30.17,30.00,38
907.86,30.17,30.00,38
908.89,30.17,30.00,38
909.91,30.17,30.00,38
910.94,30.17,30.00,38
911.96,30.17,30.00,20
912.99,30.17,30.00,56
914.02,30.17,30.00,38
915.04,30.17,30.00,38
916.07,30.17,30.00,38
917.09,30.17,30.00,38
918.12,30.17,30.00,38
919.14,30.17,30.00,56
920.17,30.17,30.00,38
921.20,30.08,30.00,59
922.22,30.17,30.00,38
923.25,30.17,30.00,38
924.27,30.17,30.00,38
925.30,30.17,30.00,38
926.32,30.17,30.00,38
927.35,30.17,30.00,38
928.38,30.17,30.00,38
929.40,30.17,30.00,38
930.43,30.17,30.00,38
931.45,30.08,30.00,59
932.48,30.08,30.00,59
933.51,30.08,30.00,59
934.53,30.17,30.00,19
935.56,30.17,30.00,38
936.58,30.08,30.00,41
937.61,30.17,30.00,19
938.64,30.17,30.00,38
939.66,30.08,30.00,41
940.69,30.08,30.00,41
941.71,30.08,30.00,59
942.74,30.08,30.00,59
943.76,30.08,30.00,41
944.79,30.08,30.00,41
945.82,30.08,30.00,41
946.84,30.08,30.00,41
947.87,30.08,30.00,41
948.89,30.08,30.00,59
949.92,30.08,30.00,41
950.94,30.08,30.00,41
951.97,30.17,30.00,19
953.00,30.08,30.00,41
954.02,30.08,30.00,41
955.05,30.08,30.00,41
956.07,30.08,30.00,41
957.10,30.08,30.00,41
958.13,30.08,30.00,41
959.15,30.08,30.00,41
960.18,30.08,30.00,41
961.20,30.08,30.00,41
962.23,30.08,30.00,41
963.25,30.08,30.00,41
964.28,30.08,30.00,41
965.30,30.08,30.00,41
966.33,30.08,30.00,41
967.36,30.08,30.00,41
968.38,30.08,30.00,41
969.41,30.08,30.00,41
970.43,30.08,30.00,41
971.46,30.08,30.00,41
972.48,30.08,30.00,41
973.51,30.08,30.00,40
974.54,30.08,30.00,40
975.56,30.08,30.00,40
976.59,30.08,30.00,40
977.61,30.08,30.00,40
978.64,30.08,30.00,40
979.66,30.08,30.00,40
980.69,30.08,30.00,40
981.72,30.08,30.00,40
982.74,30.08,30.00,40
983.77,29.99,30.00,62
984.79,30.08,30.00,40
985.82,30.08,30.00,40
986.85,30.08,30.00,40
987.87,30.08,30.00,22
988.90,30.08,30.00,40
989.92,30.08,30.00,22
990.95,30.08,30.00,22
991.97,30.08,30.00,40
993.00,30.08,30.00,22
994.03,29.99,30.00,62
995.05,29.99,30.00,44
996.08,29.99,30.00,44
997.10,29.99,30.00,62
998.13,29.99,30.00,62
999.16,29.99,30.00,44
1000.18,29.99,30.00,44
1001.21,30.08,30.00,22
1002.23,30.08,30.00,22
1003.26,30.08,30.00,22
1004.28,29.99,30.00,44
1005.31,29.99,30.00,44
1006.34,29.99,30.00,44
1007.36,29.99,30.00,44
1008.39,29.99,30.00,62
1009.42,29.99,30.00,44
1010.44,29.99,30.00,44
1011.47,30.08,30.00,22
1012.49,29.99,30.00,44
1013.52,29.99,30.00,44
1014.54,29.99,30.00,44
1015.57,29.99,30.00,44
1016.60,29.99,30.00,62
1017.62,29.99,30.00,62
1018.65,29.99,30.00,44
1019.67,29.99,30.00,44
