Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
250.24,29.53,30.00,28
251.27,29.43,30.00,33
252.29,29.53,30.00,28
253.32,29.53,30.00,28
254.34,29.53,30.00,28
255.37,29.53,30.00,28
256.39,29.43,30.00,33
257.42,29.53,30.00,28
258.44,29.53,30.00,28
259.47,29.53,30.00,28
260.49,29.25,30.00,44
261.52,29.62,30.00,22
262.55,29.62,30.00,22
263.57,29.62,30.00,22
264.60,29.62,30.00,22
265.62,29.62,30.00,22
266.65,29.62,30.00,22
267.67,29.62,30.00,22
268.70,29.71,30.00,17
269.72,29.62,30.00,22
270.75,29.71,30.00,17
271.77,29.62,30.00,22
272.80,29.71,30.00,17
273.83,29.71,30.00,17
274.85,29.80,30.00,11
275.88,29.71,30.00,17
276.90,29.71,30.00,17
277.93,29.80,30.00,11
278.95,29.80,30.00,11
279.98,29.80,30.00,11
281.01,29.80,30.00,11
282.03,29.80,30.00,11
283.06,29.80,30.00,11
284.08,29.80,30.00,11
285.11,29.80,30.00,11
286.13,29.89,30.00,6
287.16,29.89,30.00,6
288.18,29.80,30.00,11
289.21,29.89,30.00,6
290.23,29.80,30.00,11
291.26,29.89,30.00,6
292.29,29.89,30.00,6
293.31,29.89,30.00,6
294.34,29.80,30.00,11
295.36,29.89,30.00,6
296.39,29.89,30.00,6
297.41,29.99,30.00,0
298.44,29.89,30.00,6
299.46,29.89,30.00,6
300.49,29.99,30.00,0
301.51,29.99,30.00,0
302.54,29.99,30.00,0
303.57,29.89,30.00,6
304.59,29.99,30.00,0
305.62,29.89,30.00,6
306.64,29.99,30.00,0
307.67,29.99,30.00,0
308.69,29.99,30.00,0
309.72,29.99,30.00,0
310.74,29.99,30.00,0
311.77,29.99,30.00,0
312.80,29.99,30.00,0
313.82,29.99,30.00,0
314.85,29.99,30.00,0
315.87,30.08,30.00,0
316.90,30.08,30.00,0
317.92,30.08,30.00,0
318.95,29.99,30.00,0
319.97,30.08,30.00,0
321.00,30.08,30.00,0
322.02,30.08,30.00,0
323.05,30.08,30.00,0
324.08,30.08,30.00,0
325.10,30.08,30.00,0
326.13,30.08,30.00,0
327.15,30.08,30.00,0
328.18,30.08,30.00,0
329.20,30.08,30.00,0
330.23,30.08,30.00,0
331.25,30.08,30.00,0
332.28,30.08,30.00,0
333.30,30.08,30.00,0
334.33,30.08,30.00,0
335.35,30.08,30.00,0
336.38,30.08,30.00,0
337.41,30.17,30.00,0
338.43,30.08,30.00,0
339.46,30.17,30.00,0
340.48,30.17,30.00,0
341.51,30.08,30.00,0
342.53,30.08,30.00,0
343.56,30.08,30.00,0
344.58,30.08,30.00,0
345.61,30.17,30.00,0
346.64,30.17,30.00,0
347.66,30.08,30.00,0
348.69,30.08,30.00,0
349.71,30.08,30.00,0
350.74,30.17,30.00,0
351.76,30.08,30.00,0
352.79,30.17,30.00,0
353.81,30.17,30.00,0
354.84,30.17,30.00,0
355.86,30.26,30.00,0
356.89,30.08,30.00,0
357.92,30.17,30.00,0
358.94,30.08,30.00,0
359.97,30.17,30.00,0
360.99,30.17,30.00,0
362.02,30.17,30.00,0
363.04,30.17,30.00,0
364.07,30.17,30.00,0
365.09,30.17,30.00,0
366.12,30.17,30.00,0
367.14,30.17,30.00,0
368.17,30.17,30.00,0
369.20,30.17,30.00,0
370.22,30.08,30.00,0
371.25,30.17,30.00,0
372.27,30.08,30.00,0
373.30,30.17,30.00,0
374.32,30.17,30.00,0
375.35,30.17,30.00,0
376.38,30.08,30.00,0
377.40,30.17,30.00,0
378.43,30.17,30.00,0
379.45,30.17,30.00,0
380.48,30.17,30.00,0
381.50,30.17,30.00,0
382.53,30.08,30.00,0
383.55,30.17,30.00,0
384.58,30.08,30.00,0
385.60,30.17,30.00,0
386.63,30.08,30.00,0
387.66,30.17,30.00,0
388.68,30.08,30.00,0
389.71,30.17,30.00,0
390.73,30.08,30.00,0
391.76,30.17,30.00,0
392.78,30.35,30.00,0
393.81,30.08,30.00,0
394.83,30.08,30.00,0
395.86,30.17,30.00,0
396.89,30.08,30.00,0
397.91,30.17,30.00,0
398.94,30.08,30.00,0
399.96,30.17,30.00,0
400.99,30.08,30.00,0
402.01,30.08,30.00,0
403.04,30.08,30.00,0
404.06,30.17,30.00,0
405.09,29.80,30.00,11
406.11,30.17,30.00,0
407.14,30.08,30.00,0
408.17,30.17,30.00,0
409.19,30.08,30.00,0
410.22,30.17,30.00,0
411.24,30.08,30.00,0
412.27,30.08,30.00,0
413.29,30.08,30.00,0
414.32,30.17,30.00,0
415.34,30.08,30.00,0
416.37,30.08,30.00,0
417.39,30.08,30.00,0
418.42,30.08,30.00,0
419.45,30.08,30.00,0
420.47,30.08,30.00,0
421.50,30.08,30.00,0
422.52,30.08,30.00,0
423.55,30.08,30.00,0
424.57,30.08,30.00,0
425.60,30.08,30.00,0
426.63,30.08,30.00,0
427.65,30.08,30.00,0
428.68,30.08,30.00,0
429.70,30.08,30.00,0
430.73,29.99,30.00,0
431.75,30.08,30.00,0
432.78,29.99,30.00,0
433.80,30.08,30.00,0
434.83,29.99,30.00,0
435.85,29.80,30.00,11
436.88,30.08,30.00,0
437.91,30.08,30.00,0
438.93,29.99,30.00,0
439.96,30.08,30.00,0
440.98,29.99,30.00,0
442.01,29.99,30.00,0
443.03,29.99,30.00,0
444.06,29.99,30.00,0
445.08,29.99,30.00,0
446.11,29.99,30.00,0
447.13,29.99,30.00,0
448.16,29.99,30.00,0
449.19,29.99,30.00,0
450.21,29.99,30.00,0
451.24,30.08,30.00,0
452.26,29.71,30.00,17
453.29,30.08,30.00,0
454.31,29.89,30.00,6
455.34,29.99,30.00,0
456.36,29.99,30.00,0
457.39,29.53,30.00,28
458.42,29.99,30.00,0
459.44,29.99,30.00,0
460.47,29.99,30.00,0
461.49,29.99,30.00,0
462.52,29.89,30.00,6
463.54,29.99,30.00,0
464.57,29.99,30.00,0
465.59,29.89,30.00,6
466.62,29.89,30.00,6
467.64,29.89,30.00,6
468.67,29.89,30.00,6
469.70,29.89,30.00,6
470.72,29.89,30.00,6
471.75,29.89,30.00,6
472.77,29.89,30.00,6
473.80,29.99,30.00,0
474.82,29.89,30.00,6
475.85,29.89,30.00,6
476.87,29.89,30.00,6
477.90,29.89,30.00,6
478.92,29.89,30.00,6
479.95,29.89,30.00,6
480.97,29.89,30.00,6
482.00,29.89,30.00,6
483.02,29.89,30.00,6
484.05,29.80,30.00,11
485.08,29.89,30.00,6
486.10,29.80,30.00,11
487.13,29.89,30.00,6
488.15,29.80,30.00,11
489.18,29.80,30.00,11
490.20,29.89,30.00,6
491.23,29.80,30.00,11
492.26,29.80,30.00,11
493.28,29.80,30.00,11
494.31,29.80,30.00,11
495.33,29.80,30.00,11
496.36,29.80,30.00,11
497.38,29.80,30.00,11
498.41,29.80,30.00,11
499.43,29.80,30.00,11
500.46,29.80,30.00,11
501.48,29.71,30.00,17
502.51,29.89,30.00,6
503.54,29.71,30.00,17
504.56,29.80,30.00,11
505.59,29.71,30.00,17
506.61,29.80,30.00,11
507.64,29.80,30.00,11
508.66,29.71,30.00,17
509.69,29.80,30.00,11
510.71,29.71,30.00,17
511.74,29.71,30.00,17
512.76,29.71,30.00,17
513.79,29.71,30.00,17
514.82,29.71,30.00,17
515.84,29.71,30.00,17
516.87,29.80,30.00,11
517.89,29.71,30.00,17
518.92,29.71,30.00,17
519.94,29.71,30.00,17
520.97,29.71,30.00,17
522.00,29.71,30.00,17
523.02,29.71,30.00,17
524.05,29.71,30.00,17
525.07,29.62,30.00,22
526.10,29.71,30.00,17
527.12,29.99,30.00,0
528.15,29.71,30.00,17
529.17,29.71,30.00,17
530.20,29.71,30.00,17
531.22,29.71,30.00,17
532.25,29.71,30.00,17
533.28,29.71,30.00,17
534.30,29.62,30.00,22
535.33,29.62,30.00,22
536.35,29.62,30.00,22
537.38,29.62,30.00,22
538.40,29.71,30.00,17
539.43,29.62,30.00,22
540.45,29.62,30.00,22
541.48,29.53,30.00,28
542.51,29.62,30.00,22
543.53,29.62,30.00,22
544.56,29.53,30.00,28
545.58,29.71,30.00,17
546.61,29.53,30.00,28
547.63,29.62,30.00,22
548.66,29.62,30.00,22
549.68,29.71,30.00,17
550.71,29.53,30.00,28
551.73,29.62,30.00,22
552.76,29.62,30.00,22
553.79,29.62,30.00,22
554.81,29.62,30.00,22
