Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
232.83,28.98,30.00,69
233.86,28.98,30.00,69
234.88,28.98,30.00,69
235.91,29.07,30.00,65
236.94,28.43,30.00,97
237.96,29.16,30.00,60
238.99,29.07,30.00,65
240.01,29.07,30.00,65
241.04,29.07,30.00,65
242.06,29.16,30.00,60
243.09,29.16,30.00,60
244.11,29.16,30.00,60
245.14,29.16,30.00,60
246.16,29.16,30.00,61
247.19,29.16,30.00,61
248.22,29.16,30.00,61
249.24,29.25,30.00,56
250.27,29.34,30.00,51
251.29,29.25,30.00,56
252.32,29.25,30.00,56
253.35,29.25,30.00,56
254.37,29.25,30.00,56
255.40,29.53,30.00,42
256.42,29.34,30.00,52
257.45,29.25,30.00,56
258.47,29.34,30.00,52
259.50,29.34,30.00,52
260.52,29.34,30.00,52
261.55,29.34,30.00,52
262.58,29.34,30.00,52
263.60,29.43,30.00,47
264.63,29.43,30.00,47
265.65,29.53,30.00,43
266.68,29.43,30.00,47
267.70,29.43,30.00,47
268.73,29.62,30.00,38
269.76,29.43,30.00,47
270.78,29.43,30.00,47
271.81,29.53,30.00,43
272.83,29.53,30.00,43
273.86,29.53,30.00,43
274.88,29.53,30.00,43
275.91,29.53,30.00,43
276.94,29.53,30.00,43
277.96,29.53,30.00,43
278.99,29.62,30.00,38
280.01,29.62,30.00,38
281.04,29.62,30.00,38
282.06,29.71,30.00,34
283.09,29.43,30.00,47
284.11,29.62,30.00,38
285.14,29.62,30.00,38
286.17,29.62,30.00,38
287.19,29.62,30.00,38
288.22,29.71,30.00,34
289.24,29.71,30.00,34
290.27,29.71,30.00,34
291.30,29.71,30.00,34
292.32,29.71,30.00,34
293.35,30.08,30.00,15
294.37,29.71,30.00,34
295.40,29.71,30.00,34
296.42,29.71,30.00,34
297.45,29.71,30.00,34
298.48,29.62,30.00,38
299.50,29.71,30.00,34
300.53,29.80,30.00,29
301.55,29.80,30.00,29
302.58,29.80,30.00,29
303.60,29.71,30.00,34
304.63,29.80,30.00,29
305.66,29.80,30.00,29
306.68,29.80,30.00,29
307.71,29.80,30.00,29
308.73,29.89,30.00,25
309.76,29.89,30.00,25
310.78,29.89,30.00,25
311.81,29.89,30.00,25
312.83,29.89,30.00,25
313.86,29.89,30.00,25
314.89,29.89,30.00,25
315.91,29.99,30.00,20
316.94,29.89,30.00,25
317.96,29.99,30.00,20
318.99,29.99,30.00,20
320.02,29.99,30.00,20
321.04,29.99,30.00,20
322.07,29.89,30.00,25
323.09,29.99,30.00,20
324.12,29.99,30.00,20
325.14,29.99,30.00,20
326.17,29.99,30.00,20
327.19,29.99,30.00,20
328.22,29.99,30.00,20
329.25,29.99,30.00,20
330.27,30.08,30.00,16
331.30,29.99,30.00,20
332.32,30.08,30.00,16
333.35,29.99,30.00,20
334.37,30.08,30.00,16
335.40,29.99,30.00,20
336.43,30.08,30.00,16
337.45,30.08,30.00,16
338.48,30.08,30.00,16
339.50,30.17,30.00,11
340.53,30.08,30.00,16
341.55,30.08,30.00,16
342.58,30.08,30.00,16
343.61,30.08,30.00,16
344.63,30.17,30.00,11
345.66,30.08,30.00,16
346.68,30.17,30.00,11
347.71,30.08,30.00,16
348.73,30.17,30.00,11
349.76,30.17,30.00,11
350.79,30.17,30.00,11
351.81,30.17,30.00,11
352.84,30.17,30.00,11
353.86,30.17,30.00,11
354.89,30.17,30.00,11
355.92,30.17,30.00,11
356.94,30.17,30.00,11
357.97,30.17,30.00,11
358.99,30.17,30.00,11
360.02,30.17,30.00,11
361.04,30.26,30.00,6
362.07,30.17,30.00,11
363.10,30.17,30.00,11
364.12,30.26,30.00,6
365.15,30.26,30.00,6
366.17,30.17,30.00,11
367.20,30.26,30.00,6
368.22,30.17,30.00,11
369.25,30.26,30.00,6
370.28,30.17,30.00,11
371.30,30.26,30.00,6
372.33,30.26,30.00,6
373.35,30.26,30.00,6
374.38,30.26,30.00,6
375.40,30.26,30.00,6
376.43,30.26,30.00,6
377.45,30.26,30.00,6
378.48,30.26,30.00,6
379.51,30.26,30.00,6
380.53,30.26,30.00,6
381.56,30.26,30.00,6
382.58,30.26,30.00,6
383.61,30.26,30.00,6
384.63,30.35,30.00,1
385.66,30.26,30.00,6
386.69,30.26,30.00,6
387.71,30.26,30.00,6
388.74,30.26,30.00,6
389.76,30.26,30.00,6
390.79,30.26,30.00,6
391.82,30.26,30.00,6
392.84,30.26,30.00,6
393.87,30.35,30.00,1
394.89,30.26,30.00,6
395.92,30.26,30.00,6
396.94,30.26,30.00,6
397.97,30.26,30.00,6
398.99,30.26,30.00,6
400.02,30.26,30.00,6
401.05,30.35,30.00,1
402.07,30.26,30.00,6
403.10,30.26,30.00,6
404.12,30.26,30.00,6
405.15,30.26,30.00,6
406.17,30.26,30.00,6
407.20,30.26,30.00,6
408.22,30.35,30.00,1
409.25,30.26,30.00,6
410.28,30.35,30.00,1
411.30,30.35,30.00,1
412.33,30.35,30.00,1
413.35,30.26,30.00,6
414.38,30.26,30.00,6
415.41,30.26,30.00,6
416.43,30.35,30.00,1
417.46,30.26,30.00,6
418.48,30.35,30.00,1
419.51,30.26,30.00,6
420.53,30.35,30.00,1
421.56,30.26,30.00,6
422.58,30.35,30.00,1
423.61,30.26,30.00,6
424.64,30.35,30.00,1
425.66,30.26,30.00,6
426.69,30.35,30.00,1
427.71,30.35,30.00,1
428.74,30.26,30.00,6
429.76,30.26,30.00,6
430.79,30.26,30.00,6
431.82,30.35,30.00,1
432.84,30.35,30.00,1
433.87,30.26,30.00,6
434.89,30.26,30.00,6
435.92,30.35,30.00,1
436.94,30.26,30.00,6
437.97,30.26,30.00,6
438.99,30.35,30.00,1
440.02,30.26,30.00,6
441.05,30.26,30.00,6
442.07,30.26,30.00,6
443.10,30.26,30.00,6
444.12,30.26,30.00,6
445.15,30.26,30.00,6
446.17,30.26,30.00,6
447.20,30.35,30.00,1
448.23,30.26,30.00,6
449.25,30.26,30.00,5
450.28,30.26,30.00,5
451.30,30.26,30.00,5
452.33,30.26,30.00,5
453.35,30.26,30.00,5
454.38,30.26,30.00,5
455.41,30.26,30.00,5
456.43,30.35,30.00,1
457.46,30.26,30.00,5
458.48,30.26,30.00,5
459.51,30.26,30.00,5
460.53,30.17,30.00,10
461.56,30.26,30.00,5
462.58,30.26,30.00,5
463.61,30.45,30.00,0
464.64,30.26,30.00,5
465.66,30.26,30.00,5
466.69,30.26,30.00,5
467.71,30.26,30.00,5
468.74,30.26,30.00,5
469.76,30.26,30.00,5
470.79,30.26,30.00,5
471.82,30.26,30.00,5
472.84,30.26,30.00,5
473.87,30.26,30.00,5
474.89,30.35,30.00,1
475.92,30.35,30.00,1
476.94,30.26,30.00,5
477.97,30.26,30.00,5
479.00,30.45,30.00,0
480.02,30.26,30.00,5
481.05,30.26,30.00,5
482.07,30.26,30.00,5
483.10,30.26,30.00,5
484.12,30.26,30.00,5
485.15,30.26,30.00,5
486.17,30.26,30.00,5
487.20,30.26,30.00,5
488.23,30.17,30.00,10
489.25,30.17,30.00,10
490.28,30.17,30.00,10
491.30,30.26,30.00,5
492.33,30.17,30.00,10
493.36,30.26,30.00,5
494.38,30.26,30.00,5
495.41,30.17,30.00,10
496.43,30.17,30.00,10
497.46,30.17,30.00,10
498.48,30.17,30.00,10
499.51,30.17,30.00,10
500.54,30.17,30.00,10
501.56,30.17,30.00,10
502.59,30.17,30.00,10
503.61,30.17,30.00,10
504.64,30.17,30.00,10
505.66,30.45,30.00,0
506.69,30.26,30.00,5
507.72,30.17,30.00,10
508.74,30.26,30.00,5
509.77,30.08,30.00,14
510.79,30.17,30.00,10
511.82,30.17,30.00,10
512.84,30.17,30.00,10
513.87,30.17,30.00,10
514.89,30.17,30.00,10
515.92,30.17,30.00,10
516.95,30.17,30.00,10
517.97,30.17,30.00,10
519.00,30.17,30.00,10
520.02,30.17,30.00,10
521.05,30.17,30.00,10
522.08,30.35,30.00,0
523.10,30.08,30.00,14
524.13,30.17,30.00,10
525.15,30.08,30.00,14
526.18,30.17,30.00,10
527.20,30.08,30.00,14
528.23,30.17,30.00,10
529.26,30.08,30.00,14
530.28,30.08,30.00,14
531.31,30.08,30.00,14
532.33,29.43,30.00,46
533.36,30.08,30.00,14
534.38,30.08,30.00,14
535.41,30.08,30.00,14
536.44,30.08,30.00,14
537.46,30.08,30.00,14
538.49,30.08,30.00,14
539.51,30.08,30.00,14
540.54,30.08,30.00,14
541.56,30.08,30.00,14
542.59,29.99,30.00,19
543.62,30.08,30.00,14
544.64,30.08,30.00,14
545.67,30.08,30.00,14
546.69,30.08,30.00,14
547.72,30.08,30.00,14
548.74,30.08,30.00,14
549.77,30.08,30.00,14
550.80,30.08,30.00,14
551.82,29.99,30.00,19
552.85,30.08,30.00,14
553.87,29.99,30.00,19
554.90,29.99,30.00,19
555.92,29.99,30.00,19
556.95,29.99,30.00,19
557.98,30.08,30.00,14
559.00,30.08,30.00,14
560.03,29.99,30.00,19
561.05,29.99,30.00,19
562.08,29.99,30.00,19
563.10,29.99,30.00,19
564.13,29.99,30.00,19
565.16,29.99,30.00,19
566.18,29.99,30.00,19
567.21,29.99,30.00,19
568.23,29.99,30.00,19
569.26,29.99,30.00,19
570.28,29.99,30.00,19
571.31,29.99,30.00,19
572.34,29.99,30.00,19
573.36,29.89,30.00,23
574.39,29.99,30.00,19
575.41,29.99,30.00,19
576.44,30.08,30.00,14
577.47,29.89,30.00,23
578.49,29.99,30.00,19
579.52,29.89,30.00,23
580.54,29.99,30.00,19
581.57,29.99,30.00,19
582.59,29.99,30.00,19
583.62,29.99,30.00,19
584.65,29.99,30.00,19
585.67,29.99,30.00,19
586.70,29.99,30.00,19
587.72,29.99,30.00,19
588.75,29.89,30.00,23
589.77,29.99,30.00,19
590.80,29.89,30.00,23
591.83,29.89,30.00,23
592.85,29.89,30.00,23
593.88,29.99,30.00,19
594.90,29.89,30.00,23
595.93,29.99,30.00,19
596.95,29.99,30.00,19
597.98,29.89,30.00,23
599.01,29.89,30.00,23
600.03,29.89,30.00,23
601.06,29.89,30.00,23
602.08,29.89,30.00,23
603.11,29.89,30.00,23
604.13,29.89,30.00,23
605.16,29.89,30.00,23
606.18,29.89,30.00,23
607.21,29.89,30.00,23
608.24,29.89,30.00,23
609.26,29.89,30.00,23
610.29,29.89,30.00,23
611.31,29.89,30.00,23
612.34,29.89,30.00,23
613.36,29.89,30.00,23
614.39,29.89,30.00,23
615.41,29.89,30.00,23
616.44,29.80,30.00,28
617.47,29.80,30.00,28
618.49,29.89,30.00,23
619.52,29.89,30.00,23
620.54,29.89,30.00,23
621.57,29.89,30.00,23
622.60,29.80,30.00,28
623.62,29.89,30.00,23
624.65,29.89,30.00,23
625.67,29.80,30.00,28
626.70,29.80,30.00,28
627.72,29.89,30.00,24
628.75,29.99,30.00,19
629.78,29.80,30.00,28
630.80,29.80,30.00,28
631.83,29.80,30.00,28
632.85,29.80,30.00,28
633.88,29.89,30.00,24
634.90,29.80,30.00,28
635.93,29.80,30.00,28
636.95,29.80,30.00,28
637.98,29.80,30.00,28
639.01,29.80,30.00,28
640.03,29.80,30.00,28
641.06,29.80,30.00,28
642.08,29.80,30.00,28
643.11,29.80,30.00,28
644.13,29.89,30.00,24
645.16,29.80,30.00,28
646.19,29.80,30.00,28
647.21,29.80,30.00,28
648.24,29.80,30.00,28
649.26,29.71,30.00,33
650.29,29.80,30.00,28
651.31,29.71,30.00,33
652.34,29.71,30.00,33
653.37,29.80,30.00,28
654.39,29.80,30.00,28
655.42,29.80,30.00,28
656.44,29.80,30.00,28
657.47,29.71,30.00,33
658.49,29.80,30.00,28
659.52,29.80,30.00,28
660.54,29.80,30.00,28
661.57,29.80,30.00,28
662.60,29.71,30.00,33
663.62,29.80,30.00,28
664.65,29.80,30.00,28
665.67,29.71,30.00,33
666.70,29.80,30.00,28
667.72,29.71,30.00,33
668.75,29.80,30.00,28
669.78,29.71,30.00,33
670.80,29.80,30.00,28
671.83,29.71,30.00,33
672.85,29.71,30.00,33
673.88,29.80,30.00,28
