Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
149.72,28.43,30.00,86
150.75,28.43,30.00,86
151.77,28.43,30.00,86
152.80,28.34,30.00,91
153.83,28.43,30.00,86
154.85,28.71,30.00,71
155.88,28.43,30.00,86
156.90,28.43,30.00,86
157.93,28.52,30.00,81
158.95,28.52,30.00,81
159.98,28.52,30.00,81
161.00,28.52,30.00,81
162.03,28.52,30.00,81
163.05,28.52,30.00,81
164.08,28.43,30.00,86
165.11,28.61,30.00,76
166.13,28.52,30.00,81
167.16,28.61,30.00,76
168.18,28.43,30.00,86
169.21,28.61,30.00,76
170.23,28.61,30.00,76
171.26,28.61,30.00,76
172.28,28.61,30.00,76
173.31,28.61,30.00,76
174.33,28.61,30.00,76
175.36,28.61,30.00,76
176.39,28.71,30.00,71
177.41,28.61,30.00,76
178.44,28.71,30.00,71
179.46,28.71,30.00,71
180.49,28.71,30.00,71
181.51,28.80,30.00,66
182.54,28.71,30.00,71
183.57,28.71,30.00,71
184.59,28.80,30.00,66
185.62,28.71,30.00,71
186.64,28.71,30.00,71
187.67,28.71,30.00,71
188.69,28.71,30.00,71
189.72,28.80,30.00,66
190.74,28.71,30.00,71
191.77,28.89,30.00,61
192.79,28.80,30.00,66
193.82,28.80,30.00,66
194.85,28.98,30.00,56
195.87,28.80,30.00,66
196.90,28.89,30.00,61
197.92,28.89,30.00,61
198.95,28.89,30.00,61
199.97,28.89,30.00,61
201.00,29.25,30.00,41
202.02,28.89,30.00,61
203.05,28.98,30.00,56
204.08,28.89,30.00,61
205.10,28.98,30.00,56
206.13,28.89,30.00,61
207.15,28.89,30.00,61
208.18,28.98,30.00,56
209.20,28.98,30.00,56
210.23,28.98,30.00,56
211.25,28.98,30.00,56
212.28,28.98,30.00,56
213.30,28.98,30.00,56
214.33,28.98,30.00,56
215.36,28.98,30.00,56
216.38,28.98,30.00,56
217.41,28.98,30.00,56
218.43,28.98,30.00,56
219.46,29.07,30.00,51
220.48,28.89,30.00,61
221.51,29.07,30.00,51
222.53,29.07,30.00,51
223.56,29.16,30.00,46
224.58,29.07,30.00,51
225.61,29.07,30.00,51
226.63,29.07,30.00,51
227.66,29.07,30.00,51
228.69,29.07,30.00,51
229.71,29.07,30.00,51
230.74,29.16,30.00,46
231.76,29.07,30.00,51
232.79,29.16,30.00,46
233.81,29.16,30.00,46
234.84,29.16,30.00,46
235.86,29.16,30.00,46
236.89,29.16,30.00,46
237.91,29.16,30.00,46
238.94,29.16,30.00,46
239.97,29.16,30.00,46
240.99,29.16,30.00,46
242.02,29.25,30.00,41
243.04,29.16,30.00,46
244.07,29.25,30.00,41
245.09,29.25,30.00,41
246.12,29.25,30.00,41
247.14,29.25,30.00,41
248.17,29.25,30.00,41
249.20,29.25,30.00,41
250.22,29.25,30.00,41
251.25,29.25,30.00,41
252.27,29.25,30.00,41
253.30,29.43,30.00,31
254.32,29.25,30.00,41
255.35,29.34,30.00,36
256.37,29.16,30.00,46
257.40,29.34,30.00,36
258.42,29.34,30.00,36
259.45,29.25,30.00,41
260.48,29.34,30.00,36
261.50,29.34,30.00,36
262.53,29.34,30.00,36
263.55,29.34,30.00,36
264.58,29.34,30.00,36
265.60,29.34,30.00,36
266.63,29.34,30.00,36
267.65,29.34,30.00,36
268.68,29.34,30.00,36
269.70,29.34,30.00,36
270.73,29.43,30.00,31
271.76,29.43,30.00,31
272.78,29.43,30.00,31
273.81,29.43,30.00,31
274.83,29.43,30.00,31
275.86,29.34,30.00,36
276.88,29.25,30.00,41
277.91,29.43,30.00,31
278.94,29.43,30.00,31
279.96,29.43,30.00,31
280.99,29.43,30.00,31
282.01,29.43,30.00,31
283.04,29.43,30.00,31
284.06,29.43,30.00,31
285.09,29.43,30.00,31
286.11,29.53,30.00,26
287.14,29.71,30.00,15
288.16,29.53,30.00,26
289.19,29.43,30.00,31
290.22,29.53,30.00,26
291.24,29.16,30.00,46
292.27,29.53,30.00,26
293.29,29.53,30.00,26
294.32,29.53,30.00,26
295.34,29.53,30.00,26
296.37,29.62,30.00,21
297.39,29.53,30.00,26
298.42,29.43,30.00,31
299.45,29.53,30.00,26
300.47,29.53,30.00,26
301.50,29.53,30.00,26
302.52,29.53,30.00,26
303.55,29.53,30.00,26
304.57,29.62,30.00,21
305.60,29.62,30.00,21
306.62,29.53,30.00,26
307.65,29.62,30.00,21
308.67,29.80,30.00,10
309.70,29.62,30.00,21
310.73,29.62,30.00,21
311.75,29.62,30.00,21
312.78,29.62,30.00,21
313.80,29.62,30.00,21
314.83,29.62,30.00,21
315.85,29.62,30.00,21
316.88,29.71,30.00,15
317.91,29.53,30.00,26
318.93,29.62,30.00,21
319.96,29.53,30.00,26
320.98,29.62,30.00,21
322.01,29.62,30.00,21
323.03,29.62,30.00,21
324.06,29.62,30.00,21
325.08,29.62,30.00,21
326.11,29.62,30.00,21
327.14,29.80,30.00,10
328.16,29.71,30.00,15
329.19,29.62,30.00,21
330.21,29.62,30.00,21
331.24,29.62,30.00,21
332.26,29.62,30.00,21
333.29,29.62,30.00,21
334.31,29.71,30.00,15
335.34,29.71,30.00,15
336.36,29.71,30.00,15
337.39,29.62,30.00,21
338.42,29.71,30.00,15
339.44,29.62,30.00,21
340.47,29.71,30.00,15
341.49,29.62,30.00,21
342.52,29.71,30.00,15
343.54,29.62,30.00,21
344.57,29.71,30.00,15
345.59,29.71,30.00,15
346.62,29.71,30.00,15
347.64,29.71,30.00,15
348.67,29.71,30.00,15
349.70,29.71,30.00,15
350.72,29.62,30.00,21
351.75,29.71,30.00,15
352.77,29.62,30.00,21
353.80,29.71,30.00,15
354.83,29.71,30.00,15
355.85,29.71,30.00,15
356.88,29.71,30.00,15
357.90,29.71,30.00,15
358.93,29.71,30.00,15
359.95,29.71,30.00,15
360.98,29.71,30.00,15
362.00,29.71,30.00,15
363.03,29.71,30.00,15
364.05,29.53,30.00,26
365.08,29.71,30.00,15
366.11,29.71,30.00,15
367.13,29.71,30.00,15
368.16,29.80,30.00,10
369.18,29.71,30.00,15
370.21,29.71,30.00,15
371.23,29.71,30.00,15
372.26,29.71,30.00,15
373.28,29.71,30.00,15
374.31,29.71,30.00,15
375.34,29.71,30.00,15
376.36,29.71,30.00,15
377.39,29.71,30.00,15
378.41,29.71,30.00,15
379.44,29.71,30.00,15
380.46,29.71,30.00,15
381.49,29.71,30.00,15
382.52,29.71,30.00,15
383.54,29.71,30.00,15
384.57,29.71,30.00,15
385.59,29.71,30.00,15
386.62,29.71,30.00,15
387.64,29.71,30.00,15
388.67,29.80,30.00,10
389.69,29.71,30.00,15
390.72,29.80,30.00,10
391.75,29.71,30.00,15
392.77,29.80,30.00,10
393.80,29.62,30.00,21
394.82,29.80,30.00,10
395.85,29.71,30.00,15
396.87,29.71,30.00,15
397.90,29.71,30.00,15
398.92,29.71,30.00,15
399.95,29.71,30.00,15
400.98,29.71,30.00,15
402.00,29.71,30.00,15
403.03,29.71,30.00,15
404.05,29.71,30.00,15
405.08,29.71,30.00,15
406.10,29.71,30.00,15
407.13,29.71,30.00,15
408.15,29.71,30.00,15
409.18,29.71,30.00,15
410.20,29.71,30.00,15
411.23,29.71,30.00,15
412.26,29.71,30.00,15
413.28,29.71,30.00,15
414.31,29.71,30.00,15
415.33,29.71,30.00,15
416.36,29.71,30.00,15
417.38,29.71,30.00,15
418.41,29.71,30.00,15
419.44,29.80,30.00,10
420.46,29.71,30.00,15
421.49,29.71,30.00,15
422.51,29.71,30.00,15
423.54,29.71,30.00,15
424.56,29.71,30.00,15
425.59,29.71,30.00,15
426.61,29.71,30.00,15
427.64,29.71,30.00,15
428.67,29.71,30.00,15
429.69,29.71,30.00,15
430.72,29.71,30.00,15
431.74,29.71,30.00,15
432.77,29.62,30.00,21
433.79,29.71,30.00,15
434.82,29.71,30.00,15
435.84,29.71,30.00,15
436.87,29.71,30.00,15
437.89,29.71,30.00,15
438.92,29.71,30.00,15
439.95,29.71,30.00,15
440.97,29.71,30.00,15
442.00,29.62,30.00,21
443.02,29.71,30.00,15
444.05,29.62,30.00,21
445.07,29.71,30.00,15
446.10,29.62,30.00,21
447.13,29.71,30.00,15
448.15,29.71,30.00,15
449.18,29.71,30.00,15
450.20,29.71,30.00,15
451.23,29.62,30.00,21
452.25,29.62,30.00,21
453.28,29.53,30.00,26
454.30,29.71,30.00,15
455.33,29.62,30.00,21
456.36,29.71,30.00,15
457.38,29.71,30.00,15
458.41,29.62,30.00,21
459.43,29.62,30.00,21
460.46,29.62,30.00,21
461.48,29.71,30.00,15
462.51,29.71,30.00,15
463.53,29.62,30.00,21
464.56,29.62,30.00,21
465.58,29.71,30.00,15
466.61,29.62,30.00,21
467.64,29.71,30.00,15
468.66,29.62,30.00,21
469.69,29.62,30.00,21
470.71,29.62,30.00,21
471.74,29.62,30.00,21
472.76,29.71,30.00,15
473.79,29.62,30.00,21
474.82,29.62,30.00,21
475.84,29.62,30.00,21
476.87,29.62,30.00,21
477.89,29.62,30.00,21
478.92,29.53,30.00,26
479.94,29.71,30.00,15
480.97,29.62,30.00,21
481.99,29.71,30.00,15
483.02,29.62,30.00,21
484.04,29.62,30.00,21
485.07,29.71,30.00,15
486.10,29.62,30.00,21
487.12,29.62,30.00,21
488.15,29.62,30.00,21
489.17,29.62,30.00,21
490.20,29.62,30.00,21
491.22,29.62,30.00,21
492.25,29.62,30.00,21
493.27,29.62,30.00,21
494.30,29.62,30.00,21
495.33,29.62,30.00,21
496.35,29.53,30.00,26
497.38,29.62,30.00,21
498.40,29.62,30.00,21
499.43,29.62,30.00,21
500.45,29.62,30.00,21
501.48,29.62,30.00,21
502.50,29.62,30.00,21
503.53,29.62,30.00,21
504.55,29.62,30.00,21
505.58,29.62,30.00,21
506.61,29.62,30.00,21
507.63,29.62,30.00,21
508.66,29.53,30.00,26
509.68,29.62,30.00,21
510.71,29.43,30.00,31
511.73,29.53,30.00,26
512.76,29.62,30.00,21
513.78,29.53,30.00,26
514.81,29.53,30.00,26
515.84,29.53,30.00,26
516.86,29.62,30.00,21
517.89,29.53,30.00,26
518.91,29.53,30.00,26
