Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
95.783,28.34,30.00,49
96.053,28.34,30.00,49
96.321,28.34,30.00,49
96.590,28.34,30.00,49
96.860,28.34,30.00,49
97.128,28.34,30.00,49
97.397,28.34,30.00,49
97.667,28.34,30.00,49
97.935,28.25,30.00,52
98.204,28.34,30.00,49
98.473,28.34,30.00,49
98.742,28.52,30.00,44
99.011,28.25,30.00,52
99.280,28.34,30.00,49
99.549,28.34,30.00,49
99.818,28.34,30.00,49
100.087,28.34,30.00,49
100.356,28.34,30.00,49
100.625,28.43,30.00,47
100.894,28.43,30.00,47
101.164,28.34,30.00,49
101.432,28.34,30.00,49
101.701,28.34,30.00,49
101.970,28.34,30.00,49
102.240,28.34,30.00,49
102.508,28.43,30.00,47
102.777,28.34,30.00,49
103.047,28.34,30.00,49
103.316,28.43,30.00,47
103.584,28.52,30.00,44
103.854,28.34,30.00,49
104.123,28.43,30.00,47
104.392,28.43,30.00,47
104.660,28.34,30.00,49
104.930,28.34,30.00,49
105.199,28.34,30.00,49
105.468,28.61,30.00,41
105.737,28.43,30.00,47
106.006,28.34,30.00,49
106.275,28.43,30.00,47
106.545,28.43,30.00,47
106.813,28.43,30.00,47
107.082,28.43,30.00,47
107.352,28.34,30.00,49
107.621,28.34,30.00,49
107.889,28.43,30.00,47
108.158,28.52,30.00,44
108.428,28.43,30.00,47
108.697,28.34,30.00,49
108.965,28.43,30.00,47
109.235,28.34,30.00,49
109.504,28.34,30.00,49
109.773,28.43,30.00,47
110.042,28.43,30.00,47
110.311,28.43,30.00,47
110.580,28.43,30.00,47
110.850,28.43,30.00,47
111.118,28.34,30.00,49
111.387,28.43,30.00,47
111.656,28.43,30.00,47
111.926,28.43,30.00,47
112.194,28.43,30.00,47
112.463,28.43,30.00,47
112.733,28.43,30.00,47
113.002,28.34,30.00,49
113.270,28.52,30.00,44
113.540,28.43,30.00,47
113.809,28.43,30.00,47
114.078,28.43,30.00,47
114.347,28.43,30.00,47
114.616,28.43,30.00,47
114.885,28.43,30.00,47
115.154,28.43,30.00,47
115.423,28.43,30.00,47
115.692,28.43,30.00,47
115.961,27.98,30.00,60
116.231,28.43,30.00,47
116.499,28.43,30.00,47
116.768,28.43,30.00,47
117.038,28.43,30.00,47
117.307,28.43,30.00,47
117.575,28.43,30.00,47
117.844,28.52,30.00,44
118.114,27.98,30.00,60
118.383,28.43,30.00,47
118.651,28.43,30.00,47
118.921,28.43,30.00,47
119.190,28.43,30.00,47
119.459,28.43,30.00,47
119.728,28.43,30.00,47
119.997,28.52,30.00,44
120.266,28.43,30.00,47
120.536,28.43,30.00,47
120.804,28.43,30.00,47
121.073,28.43,30.00,47
121.342,28.52,30.00,44
121.612,28.43,30.00,47
121.880,28.52,30.00,44
122.149,28.52,30.00,44
122.419,28.52,30.00,44
122.688,28.43,30.00,47
122.956,28.52,30.00,44
123.226,28.43,30.00,47
123.495,28.52,30.00,44
123.764,28.52,30.00,44
124.033,28.52,30.00,44
124.302,28.52,30.00,44
124.571,28.52,30.00,44
124.840,28.52,30.00,44
125.109,28.43,30.00,47
125.378,28.52,30.00,44
125.647,28.52,30.00,44
125.917,28.52,30.00,44
126.185,28.52,30.00,44
126.454,28.52,30.00,44
126.724,28.52,30.00,44
126.993,28.43,30.00,47
127.262,28.52,30.00,44
127.531,28.52,30.00,44
127.800,28.52,30.00,44
128.069,28.52,30.00,44
128.338,28.80,30.00,36
128.607,28.52,30.00,44
128.876,28.52,30.00,44
129.145,28.52,30.00,44
129.415,28.52,30.00,44
129.683,28.52,30.00,44
129.952,28.52,30.00,44
130.222,28.61,30.00,41
130.491,28.34,30.00,49
130.759,28.52,30.00,44
131.028,28.52,30.00,44
131.298,28.52,30.00,44
131.567,28.52,30.00,44
131.835,28.52,30.00,44
132.105,28.61,30.00,41
132.374,28.52,30.00,44
132.643,28.52,30.00,44
132.912,28.52,30.00,44
133.181,28.43,30.00,47
133.450,28.16,30.00,55
133.720,28.52,30.00,44
133.988,28.52,30.00,44
134.257,28.61,30.00,41
134.526,28.52,30.00,44
134.796,28.52,30.00,44
135.064,28.52,30.00,44
135.333,28.52,30.00,44
135.603,28.52,30.00,44
135.872,28.61,30.00,41
136.140,28.52,30.00,44
136.410,28.61,30.00,41
136.679,28.52,30.00,44
136.948,28.52,30.00,44
137.218,28.52,30.00,44
137.486,28.52,30.00,44
137.755,28.61,30.00,41
138.024,28.61,30.00,41
138.294,28.52,30.00,44
138.562,28.52,30.00,44
138.831,28.61,30.00,41
139.101,28.52,30.00,44
139.370,28.52,30.00,44
139.638,28.61,30.00,41
139.908,28.61,30.00,41
140.177,28.61,30.00,41
140.446,28.61,30.00,41
140.715,28.61,30.00,41
140.984,28.61,30.00,41
141.253,28.61,30.00,41
141.522,28.61,30.00,41
141.791,28.61,30.00,41
142.060,28.61,30.00,41
142.329,28.61,30.00,41
142.599,28.61,30.00,41
142.867,28.61,30.00,41
143.136,28.71,30.00,38
143.406,28.80,30.00,36
143.675,28.61,30.00,41
143.943,28.61,30.00,41
144.212,28.61,30.00,41
144.482,28.61,30.00,41
144.751,28.61,30.00,41
145.019,28.61,30.00,41
145.289,28.61,30.00,41
145.558,28.52,30.00,44
145.827,28.61,30.00,41
146.096,28.71,30.00,38
146.365,28.61,30.00,41
146.634,28.61,30.00,41
146.904,28.61,30.00,41
147.172,28.61,30.00,41
147.441,28.61,30.00,41
147.710,28.61,30.00,41
147.980,28.71,30.00,38
148.248,28.71,30.00,38
148.517,28.61,30.00,41
148.787,28.61,30.00,41
149.056,28.61,30.00,41
149.325,28.61,30.00,41
149.594,28.61,30.00,41
149.863,28.71,30.00,38
150.132,28.71,30.00,38
150.402,28.61,30.00,41
150.670,28.71,30.00,38
150.939,28.71,30.00,38
151.208,28.61,30.00,41
151.478,28.71,30.00,38
151.746,28.71,30.00,38
152.015,28.71,30.00,38
152.285,28.71,30.00,38
152.554,28.71,30.00,38
152.822,28.71,30.00,38
153.092,28.71,30.00,38
153.361,28.71,30.00,38
153.630,28.25,30.00,52
153.899,28.71,30.00,38
154.168,28.71,30.00,38
154.437,28.71,30.00,38
154.706,28.61,30.00,41
154.975,28.71,30.00,38
155.244,28.71,30.00,38
155.513,28.71,30.00,38
155.783,28.71,30.00,38
156.051,28.71,30.00,38
156.320,28.71,30.00,38
156.590,28.61,30.00,41
156.859,28.71,30.00,38
157.128,28.71,30.00,38
157.396,28.71,30.00,38
157.666,28.71,30.00,38
157.935,28.71,30.00,38
158.204,28.71,30.00,38
158.473,28.89,30.00,33
158.742,28.80,30.00,36
159.011,28.71,30.00,38
159.281,28.71,30.00,38
159.549,28.80,30.00,36
159.818,28.80,30.00,36
160.088,28.71,30.00,38
160.357,28.71,30.00,38
160.625,28.71,30.00,38
160.894,28.71,30.00,38
161.164,28.71,30.00,38
161.433,28.80,30.00,36
161.701,28.71,30.00,38
161.971,28.71,30.00,38
162.240,28.71,30.00,38
162.509,28.71,30.00,38
162.778,28.80,30.00,36
163.047,28.80,30.00,36
163.316,29.16,30.00,25
163.586,28.80,30.00,36
163.854,28.71,30.00,38
164.123,28.71,30.00,38
164.392,28.71,30.00,38
164.662,28.71,30.00,38
164.930,28.80,30.00,36
165.199,28.80,30.00,36
165.469,28.80,30.00,36
165.738,28.80,30.00,36
166.006,28.80,30.00,36
166.276,28.71,30.00,38
166.545,28.71,30.00,38
166.814,28.80,30.00,36
167.083,28.80,30.00,36
167.352,28.80,30.00,36
167.621,28.80,30.00,36
167.890,28.80,30.00,36
168.159,28.80,30.00,36
168.428,28.80,30.00,36
168.697,28.80,30.00,36
168.966,28.80,30.00,36
169.235,28.80,30.00,36
169.504,28.80,30.00,36
169.774,28.80,30.00,36
170.043,28.80,30.00,36
170.311,28.80,30.00,36
170.580,28.80,30.00,36
170.850,28.80,30.00,36
171.119,28.80,30.00,36
171.387,28.80,30.00,36
171.657,28.80,30.00,36
171.926,28.80,30.00,36
172.195,28.80,30.00,36
172.464,28.80,30.00,36
172.733,28.80,30.00,36
173.002,29.16,30.00,25
173.271,28.80,30.00,36
173.540,28.80,30.00,36
173.809,28.80,30.00,36
174.078,28.80,30.00,36
174.347,28.80,30.00,36
174.616,28.80,30.00,36
174.885,28.89,30.00,33
175.155,28.80,30.00,36
175.423,28.71,30.00,38
175.692,28.80,30.00,36
175.962,28.80,30.00,36
176.231,28.80,30.00,36
176.499,28.80,30.00,36
176.769,28.80,30.00,36
177.038,28.89,30.00,33
177.307,28.80,30.00,36
177.575,28.89,30.00,33
177.845,28.89,30.00,33
178.114,28.80,30.00,36
178.383,28.80,30.00,36
178.652,28.80,30.00,36
178.921,28.89,30.00,33
179.190,28.89,30.00,33
179.460,28.80,30.00,36
179.728,28.80,30.00,36
179.997,28.89,30.00,33
180.267,28.89,30.00,33
180.536,28.89,30.00,33
180.804,28.89,30.00,33
181.073,28.89,30.00,33
181.343,28.89,30.00,33
181.612,28.89,30.00,33
181.880,28.89,30.00,33
182.150,28.89,30.00,33
182.419,28.89,30.00,33
182.688,29.16,30.00,25
182.957,28.89,30.00,33
183.226,28.89,30.00,33
183.495,28.89,30.00,33
183.764,28.89,30.00,33
184.033,28.89,30.00,33
184.302,28.89,30.00,33
184.571,28.98,30.00,30
184.841,28.89,30.00,33
185.109,28.89,30.00,33
185.378,28.89,30.00,33
185.648,28.89,30.00,33
185.917,28.89,30.00,33
186.185,28.89,30.00,33
186.455,28.89,30.00,33
186.724,28.89,30.00,33
186.993,28.89,30.00,33
187.261,28.89,30.00,33
187.531,28.89,30.00,33
187.800,28.80,30.00,36
188.069,28.89,30.00,33
188.338,28.89,30.00,33
188.607,28.98,30.00,30
188.876,28.89,30.00,33
189.146,28.89,30.00,33
189.414,28.89,30.00,33
189.683,28.89,30.00,33
189.953,28.98,30.00,30
190.222,28.80,30.00,36
190.490,28.98,30.00,30
190.759,28.89,30.00,33
191.029,28.89,30.00,33
191.298,28.89,30.00,33
191.566,28.89,30.00,33
191.836,28.89,30.00,33
192.105,28.98,30.00,30
192.374,28.89,30.00,33
192.643,28.98,30.00,30
192.912,28.89,30.00,33
193.181,28.98,30.00,30
193.451,28.89,30.00,33
193.719,28.89,30.00,33
193.988,28.98,30.00,30
194.257,28.98,30.00,30
194.527,28.98,30.00,30
194.795,29.25,30.00,22
195.064,28.98,30.00,30
195.334,28.89,30.00,33
195.603,28.89,30.00,33
195.871,28.98,30.00,30
196.141,28.98,30.00,30
196.410,28.98,30.00,30
196.679,28.98,30.00,30
196.947,28.98,30.00,30
197.217,28.98,30.00,30
197.486,28.98,30.00,30
197.755,28.89,30.00,33
198.024,28.98,30.00,30
198.293,28.98,30.00,30
198.562,28.98,30.00,30
198.832,28.98,30.00,30
199.100,28.98,30.00,30
199.369,28.98,30.00,30
199.639,28.98,30.00,30
199.908,28.89,30.00,33
200.176,28.98,30.00,30
200.445,28.98,30.00,30
200.715,29.07,30.00,27
200.984,28.98,30.00,30
201.252,28.98,30.00,30
201.522,28.98,30.00,30
201.791,28.98,30.00,30
202.060,28.98,30.00,30
202.329,28.98,30.00,30
202.598,28.98,30.00,30
202.867,28.98,30.00,30
203.137,28.98,30.00,30
203.405,28.98,30.00,30
203.674,28.98,30.00,30
203.943,28.98,30.00,30
204.213,28.98,30.00,30
204.481,28.98,30.00,30
204.750,29.07,30.00,27
205.020,28.98,30.00,30
205.289,28.98,30.00,30
205.557,28.98,30.00,30
205.827,28.98,30.00,30
206.096,28.98,30.00,30
206.365,29.07,30.00,27
206.633,29.07,30.00,27
206.903,28.61,30.00,41
207.172,29.07,30.00,27
207.440,29.07,30.00,27
207.710,28.98,30.00,30
207.979,28.98,30.00,30
208.248,29.07,30.00,27
208.517,29.07,30.00,27
208.786,29.07,30.00,27
209.055,29.07,30.00,27
209.325,29.07,30.00,27
209.593,28.98,30.00,30
209.862,28.98,30.00,30
210.131,29.07,30.00,27
210.401,29.07,30.00,27
210.669,29.07,30.00,27
210.938,29.07,30.00,27
211.208,29.07,30.00,27
211.477,29.07,30.00,27
211.745,29.07,30.00,27
212.015,28.98,30.00,30
212.284,29.07,30.00,27
212.553,29.07,30.00,27
212.822,29.07,30.00,27
213.091,29.07,30.00,27
213.360,29.07,30.00,27
213.628,29.07,30.00,27
213.898,29.07,30.00,27
214.167,29.16,30.00,25
214.436,29.07,30.00,27
214.705,29.07,30.00,27
214.974,29.16,30.00,25
215.243,29.07,30.00,27
215.513,29.07,30.00,27
215.781,29.07,30.00,27
216.050,29.07,30.00,27
216.320,29.07,30.00,27
216.589,29.07,30.00,27
216.857,29.16,30.00,25
217.126,29.07,30.00,27
217.396,29.07,30.00,27
217.665,29.07,30.00,27
217.933,29.07,30.00,27
218.203,29.07,30.00,27
218.472,29.07,30.00,27
218.741,29.07,30.00,27
219.010,29.16,30.00,25
219.279,29.07,30.00,27
219.548,29.07,30.00,27
219.816,29.07,30.00,27
220.086,29.07,30.00,27
220.355,29.16,30.00,25
220.624,29.16,30.00,25
220.893,29.07,30.00,27
221.162,29.07,30.00,27
221.431,29.07,30.00,27
221.701,29.07,30.00,27
221.969,29.07,30.00,27
222.238,29.16,30.00,25
222.508,29.16,30.00,25
222.777,29.16,30.00,25
223.045,29.16,30.00,25
223.314,29.07,30.00,27
223.584,29.25,30.00,22
223.853,29.16,30.00,25
224.121,29.16,30.00,25
224.391,29.16,30.00,25
224.660,29.16,30.00,25
224.929,29.16,30.00,25
225.198,29.07,30.00,27
225.467,29.16,30.00,25
225.736,29.16,30.00,25
226.006,29.25,30.00,22
226.274,29.16,30.00,25
226.543,29.16,30.00,25
226.812,29.16,30.00,25
227.082,29.16,30.00,25
227.351,29.16,30.00,25
227.619,29.16,30.00,25
227.889,29.16,30.00,25
228.158,29.16,30.00,25
228.427,29.16,30.00,25
228.696,29.16,30.00,25
228.965,29.07,30.00,27
229.234,29.16,30.00,25
229.504,29.16,30.00,25
229.772,29.16,30.00,25
230.041,29.16,30.00,25
230.310,29.16,30.00,25
230.580,29.16,30.00,25
230.848,29.16,30.00,25
231.117,29.62,30.00,11
231.387,29.16,30.00,25
231.656,29.16,30.00,25
231.924,29.16,30.00,25
232.194,29.16,30.00,25
232.463,29.16,30.00,25
232.732,29.16,30.00,25
233.000,29.16,30.00,25
233.270,29.25,30.00,22
233.539,29.25,30.00,22
233.808,29.25,30.00,22
234.077,29.16,30.00,25
234.346,29.16,30.00,25
234.615,29.16,30.00,25
234.885,29.16,30.00,25
235.153,29.16,30.00,25
235.422,29.25,30.00,22
235.692,29.25,30.00,22
235.961,29.25,30.00,22
236.229,29.25,30.00,22
236.498,29.16,30.00,25
236.768,29.16,30.00,25
237.037,29.25,30.00,22
237.306,29.25,30.00,22
237.575,29.25,30.00,22
237.844,29.25,30.00,22
238.113,29.25,30.00,22
238.383,29.25,30.00,22
238.651,29.16,30.00,25
238.920,29.16,30.00,25
239.190,29.25,30.00,22
239.459,29.25,30.00,22
239.727,29.25,30.00,22
239.996,29.25,30.00,22
240.266,29.25,30.00,22
240.535,29.16,30.00,25
240.803,29.16,30.00,25
241.073,29.16,30.00,25
241.342,29.25,30.00,22
241.611,29.25,30.00,22
241.880,29.25,30.00,22
242.149,29.25,30.00,22
242.418,29.25,30.00,22
242.688,29.16,30.00,25
242.956,29.25,30.00,22
243.225,29.25,30.00,22
243.494,29.25,30.00,22
243.764,29.34,30.00,19
244.032,28.71,30.00,38
244.301,29.25,30.00,22
244.571,29.25,30.00,22
244.840,29.25,30.00,22
245.108,29.25,30.00,22
245.378,29.25,30.00,22
245.647,29.25,30.00,22
245.916,29.25,30.00,22
246.185,29.25,30.00,22
246.454,29.25,30.00,22
246.723,29.25,30.00,22
246.992,29.25,30.00,22
247.262,29.25,30.00,22
247.530,29.25,30.00,22
247.799,29.34,30.00,19
248.069,29.25,30.00,22
248.338,29.25,30.00,22
248.606,29.25,30.00,22
248.876,29.25,30.00,22
249.145,29.25,30.00,22
249.414,29.25,30.00,22
249.682,29.25,30.00,22
249.952,29.34,30.00,19
250.221,29.25,30.00,22
250.490,29.25,30.00,22
250.759,29.25,30.00,22
251.028,29.25,30.00,22
251.297,29.34,30.00,19
251.567,29.34,30.00,19
251.835,29.34,30.00,19
252.104,29.25,30.00,22
252.374,29.25,30.00,22
252.643,29.25,30.00,22
252.911,29.25,30.00,22
253.180,29.34,30.00,19
253.450,29.34,30.00,19
253.719,29.34,30.00,19
253.987,29.07,30.00,27
254.257,29.34,30.00,19
254.526,29.34,30.00,19
254.795,29.25,30.00,22
255.064,29.25,30.00,22
255.333,29.34,30.00,19
255.602,29.34,30.00,19
255.872,29.34,30.00,19
256.140,29.80,30.00,5
256.409,29.25,30.00,22
256.678,29.34,30.00,19
256.948,29.25,30.00,22
257.216,29.34,30.00,19
257.485,29.34,30.00,19
257.755,29.34,30.00,19
258.024,29.34,30.00,19
258.292,29.34,30.00,19
258.562,29.34,30.00,19
258.831,29.34,30.00,19
259.100,29.25,30.00,22
259.368,29.34,30.00,19
259.638,29.34,30.00,19
259.907,29.34,30.00,19
260.176,29.34,30.00,19
260.445,29.34,30.00,19
260.714,29.25,30.00,22
260.983,29.34,30.00,19
261.253,29.34,30.00,19
261.522,29.34,30.00,19
261.790,29.43,30.00,16
262.060,29.34,30.00,19
262.329,29.34,30.00,19
262.598,29.34,30.00,19
262.866,29.34,30.00,19
263.136,29.34,30.00,19
263.405,29.34,30.00,19
263.674,29.34,30.00,19
263.943,29.34,30.00,19
264.212,29.34,30.00,19
264.481,29.34,30.00,19
264.751,29.34,30.00,19
265.019,29.34,30.00,19
265.288,29.34,30.00,19
265.558,29.43,30.00,16
265.827,29.34,30.00,19
266.095,29.34,30.00,19
266.364,29.34,30.00,19
266.634,29.34,30.00,19
266.903,29.34,30.00,19
267.171,29.34,30.00,19
267.441,29.43,30.00,16
